,time,value
1085,1085,-7.475981681493576
1086,1086,-5.182714199500678
1087,1087,-8.442767901165126
1088,1088,-5.2919903134492685
1089,1089,-4.329448470951882
1090,1090,-4.5096720899838
1091,1091,-5.16327254956278
1092,1092,-4.76979531810376
1093,1093,-4.459457765696213
1094,1094,-2.030663141056662
1095,1095,-2.954714262818135
1096,1096,-1.9212115922005015
1097,1097,-1.4958303739792917
1098,1098,-0.17733165526540245
1099,1099,-0.42647644605013235
1100,1100,-0.37972054461027815
1101,1101,1.5166407296623035
1102,1102,0.9000936295965911
1103,1103,0.7911532771696903
1104,1104,2.595389543086047
1105,1105,4.66587789564905
1106,1106,3.332297387348469
1107,1107,3.4625636702137514
1108,1108,4.3003519533268095
1109,1109,4.834537075290209
1110,1110,5.061538081067118
1111,1111,5.88190694526912
1112,1112,5.609260663311769
1113,1113,8.019138350694917
1114,1114,7.522207176540293
1115,1115,9.589346043294865
1116,1116,9.784726991789086
1117,1117,8.688863102345271
1118,1118,9.760421918608737
1119,1119,10.523888378226632
1120,1120,8.889702252997735
1121,1121,9.280274266867746
1122,1122,10.110521413098366
1123,1123,10.237213635059806
1124,1124,11.081478875085008
1125,1125,7.9852857931273515
1126,1126,11.36428177235439
1127,1127,10.754565343161854
1128,1128,9.16269860919637
1129,1129,9.104373092100749
1130,1130,10.508594573400888
1131,1131,9.663087902633478
1132,1132,8.197088690968634
1133,1133,7.620678593114082
1134,1134,9.688594678880222
1135,1135,7.2426184356930285
1136,1136,7.600693529445548
1137,1137,5.494829416481827
1138,1138,6.043807512207307
1139,1139,7.054851471877458
1140,1140,5.623149632317294
1141,1141,5.3135108646749405
1142,1142,3.9486848779141237
1143,1143,4.939877978042884
1144,1144,3.634726393422934
1145,1145,1.9926052841575546
1146,1146,1.6208495607375635
1147,1147,3.4316903473132974
1148,1148,2.0179001223171746
1149,1149,0.3488914786963462
1150,1150,-0.6549586549436512
1151,1151,-0.6495771950686304
1152,1152,-1.1134089922927166
1153,1153,-1.7049230202536254
1154,1154,-2.9514945362994176
1155,1155,-3.741319095768087
1156,1156,-3.5272049050096363
1157,1157,-5.090241776220575
1158,1158,-6.9664653012767594
1159,1159,-6.46433919492867
1160,1160,-6.612004947263583
1161,1161,-7.616544722189268
1162,1162,-6.841442313825201
1163,1163,-7.976964388121281
1164,1164,-8.045560485347837
1165,1165,-5.255469393000835
1166,1166,-8.22223764850172
1167,1167,-8.747102937406826
1168,1168,-8.567651673985575
1169,1169,-9.221755350701876
1170,1170,-10.334863023083873
1171,1171,-9.282353646073238
1172,1172,-9.933411801602642
1173,1173,-10.011343776572392
1174,1174,-9.573961422045773
1175,1175,-9.291822646930598
1176,1176,-10.88615877019878
1177,1177,-9.51485272425214
1178,1178,-10.26639858193138
1179,1179,-9.550014227592108
1180,1180,-8.112099126802082
1181,1181,-9.695413644024157
1182,1182,-8.947531743894611
1183,1183,-7.6140668095482305
1184,1184,-7.884687402199912
1185,1185,-7.941671333992235
1186,1186,-7.352943218406673
1187,1187,-7.531530904622237
1188,1188,-6.251203626452014
1189,1189,-6.67474189268692
1190,1190,-5.482206195825981
1191,1191,-3.965505038256019
1192,1192,-3.2642279631704607
1193,1193,-3.4645709322490625
1194,1194,-4.108299726035475
1195,1195,-3.0148906118067456
1196,1196,-1.7807783231524001
1197,1197,-2.8259010211095683
1198,1198,-0.5778226331116852
1199,1199,-0.2760029770952739
1200,1200,-0.04632416728139029
1201,1201,-0.5368545916662777
1202,1202,1.7542070273054404
1203,1203,-0.2697669021055964
1204,1204,0.33106679379690274
1205,1205,3.9063835303298395
1206,1206,3.0928457633126016
1207,1207,3.345309130208595
1208,1208,5.679424080027987
1209,1209,5.9711673328779895
1210,1210,5.724652427836265
1211,1211,6.03420855148145
1212,1212,5.928028453894852
1213,1213,5.238782884476751
1214,1214,6.399457863249041
1215,1215,7.318479186039536
1216,1216,10.289541349151381
1217,1217,6.771553628862007
1218,1218,9.657054595936902
1219,1219,9.436012232839214
1220,1220,10.32276946369671
1221,1221,9.564326655039999
1222,1222,9.615638032196419
1223,1223,10.324101792547635
1224,1224,8.486819474151593
1225,1225,11.09287422308155
1226,1226,10.407623296557826
1227,1227,9.772394245996495
1228,1228,9.847810876198064
1229,1229,8.870494089679571
1230,1230,10.06319056266554
1231,1231,8.138122778098316
1232,1232,8.485168671112348
1233,1233,8.482483567217061
1234,1234,9.056373022100873
1235,1235,10.062065773730735
1236,1236,8.991052669071637
1237,1237,6.848298649236334
1238,1238,5.653274393019684
1239,1239,6.846890136995753
1240,1240,4.946184074421904
1241,1241,4.9805244002061695
1242,1242,4.035616446794641
1243,1243,2.5084870794835097
1244,1244,4.639357040206238
1245,1245,2.382534731313399
1246,1246,2.8081715225950306
1247,1247,1.0647969384608498
1248,1248,0.6245269348976579
1249,1249,0.9293124215913526
1250,1250,1.5283335604772263
1251,1251,0.16764419732494962
1252,1252,-0.40460703444353974
1253,1253,-1.990082226808572
1254,1254,-2.176857739257266
1255,1255,-2.940653378092066
1256,1256,-3.388571508061597
1257,1257,-4.800685175173583
1258,1258,-4.937363707589187
1259,1259,-5.49932997266205
1260,1260,-6.350865007588338
1261,1261,-6.051182371486334
1262,1262,-8.582916251661967
1263,1263,-6.934839019738402
1264,1264,-8.917462510421323
1265,1265,-8.76470024618128
1266,1266,-7.457909709033147
1267,1267,-8.738534512037036
1268,1268,-10.694433498467102
1269,1269,-9.988275968782842
1270,1270,-9.191258857123213
1271,1271,-9.995842923337499
1272,1272,-8.517738987373932
1273,1273,-10.120038337094714
1274,1274,-10.672551628909535
1275,1275,-9.609432890833848
1276,1276,-8.281075460793671
1277,1277,-10.11358917157139
1278,1278,-8.725997892678269
1279,1279,-10.758548121676949
1280,1280,-8.757595022478633
1281,1281,-8.4508084818981
1282,1282,-9.467889337512341
1283,1283,-8.878535043249148
1284,1284,-7.454179917138653
1285,1285,-9.036786071276074
1286,1286,-7.242828084209545
1287,1287,-7.924074234752284
1288,1288,-4.806333363407731
1289,1289,-4.662821091457821
1290,1290,-5.303874989150667
1291,1291,-5.333358644852034
1292,1292,-3.6666667354007454
1293,1293,-2.2258204785235236
1294,1294,-2.570122054946363
1295,1295,-5.905714225132966
1296,1296,-2.14827743770638
1297,1297,-1.948518304963243
1298,1298,-1.2339038277891596
1299,1299,1.644086803840429
1300,1300,0.46508853693671004
1301,1301,-1.2401487655639074
1302,1302,0.014242664328387278
1303,1303,1.6839159254421918
1304,1304,2.5543116894928835
1305,1305,2.4948017582724877
1306,1306,3.482886434372072
1307,1307,3.8280730364698474
1308,1308,4.3821437823822516
1309,1309,5.433969429272131
1310,1310,6.2816738696763945
1311,1311,6.580783370468737
1312,1312,6.579580302260966
1313,1313,7.601209588405218
1314,1314,7.442938523735159
1315,1315,6.4502405276284795
1316,1316,9.771845512498448
1317,1317,10.565034706058718
1318,1318,9.137920311795101
1319,1319,8.73738143594856
1320,1320,10.514319567828217
1321,1321,9.286550392502578
1322,1322,10.360498063094488
1323,1323,11.566008204289862
1324,1324,11.195273071105614
1325,1325,9.684057400331398
1326,1326,9.58081434224161
1327,1327,9.394579887968334
1328,1328,8.347052160389394
1329,1329,9.388993154963567
1330,1330,10.179861781594711
1331,1331,7.938160162500925
1332,1332,10.338493314500955
1333,1333,9.054791910026298
1334,1334,6.425068893685758
1335,1335,6.67817456856931
1336,1336,6.972764086224224
1337,1337,6.713345195679391
1338,1338,8.308627397936535
1339,1339,4.3924892998445255
1340,1340,5.417772805141409
1341,1341,5.626694892627114
1342,1342,4.005205070053289
1343,1343,2.2721533446726827
1344,1344,2.9260392916491016
1345,1345,3.932454110714121
1346,1346,1.9852990735507878
1347,1347,1.8979419109658804
1348,1348,0.024111783880217286
1349,1349,0.8496055322103628
1350,1350,0.19164090246310939
1351,1351,-0.8957494415742969
1352,1352,-0.7352209133896375
1353,1353,-3.791438030315085
1354,1354,-3.111709861986555
1355,1355,-4.233795552420113
1356,1356,-4.566152899362924
1357,1357,-5.414981325126923
1358,1358,-3.8598244252059297
1359,1359,-5.746095913471305
1360,1360,-5.234187838752011
1361,1361,-7.386509525722284
1362,1362,-7.077355249986661
1363,1363,-6.3120384538342345
1364,1364,-8.843392158512948
1365,1365,-8.36485484940205
1366,1366,-9.795323579219763
1367,1367,-9.636375800067055
1368,1368,-9.809029230846967
1369,1369,-10.056740824957298
1370,1370,-9.168240683899423
1371,1371,-10.1399777461222
1372,1372,-10.024626521401926
1373,1373,-9.448514811898942
1374,1374,-10.22244893975696
1375,1375,-11.68090840265683
1376,1376,-10.037398488783648
1377,1377,-10.38752680236162
1378,1378,-10.237357091932752
1379,1379,-8.353164377447174
1380,1380,-10.544849198317756
1381,1381,-7.7742488113307395
1382,1382,-7.539436480496114
1383,1383,-9.55360311719153
1384,1384,-6.944702528367806
1385,1385,-6.070239466252002
1386,1386,-7.660816463163775
1387,1387,-4.666240684430877
1388,1388,-6.967651881110589
1389,1389,-5.013311279997856
1390,1390,-5.498395589370935
1391,1391,-4.896183624070794
1392,1392,-5.2888070704923065
1393,1393,-4.092252874801715
1394,1394,-3.196059692415282
1395,1395,-1.1180985516503805
1396,1396,-1.2968884817257376
1397,1397,0.005129687177786391
1398,1398,-1.4424504460438765
1399,1399,-0.6787314367816173
1400,1400,0.856911864218069
1401,1401,-0.7054046347074718
1402,1402,1.6404301395333238
1403,1403,2.606461354157986
1404,1404,4.013001744367536
1405,1405,3.5053766432874953
1406,1406,2.9181205437171744
1407,1407,4.434431993584447
1408,1408,4.669271974980248
1409,1409,6.845575728948189
1410,1410,4.871421970409378
1411,1411,5.2548279905492805
1412,1412,5.365025513137118
1413,1413,8.306666015150315
1414,1414,6.89257910963638
1415,1415,7.413061367704796
1416,1416,10.50816801792651
1417,1417,9.934659880118781
1418,1418,7.110723038606558
1419,1419,8.581664317954802
1420,1420,7.91778343123659
1421,1421,9.671668544380394
1422,1422,9.554619843275528
1423,1423,10.662753183122552
1424,1424,10.727572778945813
1425,1425,11.946703753958538
1426,1426,8.856044215549499
1427,1427,10.98982614225169
1428,1428,10.867816578623742
1429,1429,9.48185163357451
1430,1430,8.93428100457235
1431,1431,9.633502545679224
1432,1432,7.875383338463499
1433,1433,8.604920327651435
1434,1434,7.413669207108074
1435,1435,7.493818008505967
1436,1436,9.122274507595037
1437,1437,7.502259230690226
1438,1438,5.646833678797816
1439,1439,4.038109824388947
1440,1440,6.785997638866813
1441,1441,4.788958595405598
1442,1442,4.877992804265859
1443,1443,2.9139651632818504
1444,1444,2.6255347006230623
1445,1445,4.787819547933309
1446,1446,2.7547910056001834
1447,1447,0.9076330624636434
1448,1448,1.042754909437389
1449,1449,1.6737456812198641
1450,1450,-0.4853888328012162
1451,1451,-1.3201711421351359
1452,1452,-2.147659098928412
1453,1453,-1.7041578168469869
1454,1454,-2.2835033679085663
1455,1455,-2.296831552071985
1456,1456,-3.8621051727783184
1457,1457,-4.097589995013747
1458,1458,-5.5395857566389495
1459,1459,-5.6393603892162
1460,1460,-4.379498022536081
1461,1461,-7.148108752003223
1462,1462,-6.673568721233279
1463,1463,-6.65436849082473
1464,1464,-8.261353481586758
1465,1465,-7.719880613172892
1466,1466,-8.191420205218927
1467,1467,-7.476652942459042
1468,1468,-9.613367380281685
1469,1469,-9.685810455906438
1470,1470,-9.113412011497028
1471,1471,-11.115945552281893
1472,1472,-10.200347175758884
1473,1473,-9.131825184122812
1474,1474,-10.774759622486663
1475,1475,-9.97393241060705
1476,1476,-10.728735910620308
1477,1477,-9.659740203966981
1478,1478,-11.037855056284013
1479,1479,-9.131520059578046
1480,1480,-9.842279803645802
1481,1481,-8.890760718427165
1482,1482,-9.471295036269817
1483,1483,-8.89348095340829
1484,1484,-6.911090008986098
1485,1485,-7.380147099027775
1486,1486,-7.11779642933941
1487,1487,-5.413367804942784
1488,1488,-6.74174520276904
1489,1489,-4.658491958271148
1490,1490,-5.43384685530697
1491,1491,-4.101290156399585
1492,1492,-4.380506562545507
1493,1493,-3.834557634833424
1494,1494,-4.281928520123877
1495,1495,-1.3921552533846102
1496,1496,-2.6261079480357514
1497,1497,-1.5443956863084356
1498,1498,-0.08365081594710266
1499,1499,-1.4176289879063213
1500,1500,-0.10624864360530933
1501,1501,0.6705111409596196
1502,1502,1.2388493202319522
1503,1503,1.5628032391338982
1504,1504,3.32070177485548
1505,1505,1.8514536256700325
1506,1506,3.4406108514361193
1507,1507,4.7106654627670554
1508,1508,5.117716686743867
1509,1509,4.237905909678139
1510,1510,4.643909665461102
1511,1511,6.154161844682544
1512,1512,7.088961130712346
1513,1513,7.642356271256141
1514,1514,6.004862670547017
1515,1515,6.607020823634118
1516,1516,9.565080536151605
1517,1517,7.975444482976774
1518,1518,10.475432089487446
1519,1519,8.73123623991676
1520,1520,8.646810185699245
1521,1521,8.711394591144748
1522,1522,9.32738103118915
1523,1523,9.144979100974075
1524,1524,9.65778426869157
1525,1525,11.5686493711414
1526,1526,8.54901769622791
1527,1527,10.205206009027151
1528,1528,9.422958724980314
1529,1529,8.787143469168209
1530,1530,9.011974261269723
1531,1531,9.843374845124718
1532,1532,9.629248127227022
1533,1533,7.677270182829947
1534,1534,10.015170897147
1535,1535,8.335167918320598
1536,1536,7.417830962970734
1537,1537,8.01609147383246
1538,1538,6.736248073870339
1539,1539,6.624015434031873
1540,1540,3.7098184655836426
1541,1541,4.88303505170804
1542,1542,3.791707085980159
1543,1543,4.658053351309886
1544,1544,3.6406211542550473
1545,1545,2.038256988232757
1546,1546,3.611737729073263
1547,1547,2.023515328164201
1548,1548,1.3273977191345652
1549,1549,-1.3405973749271352
1550,1550,-1.1904164653233065
1551,1551,-0.6542336397689902
1552,1552,-1.5816583456514421
1553,1553,-3.579344010893898
1554,1554,-3.333783308828209
1555,1555,-1.9325698465290158
1556,1556,-4.025279633472367
1557,1557,-5.398192629771628
1558,1558,-5.322637987847972
1559,1559,-5.186200810921579
1560,1560,-5.460568352330175
1561,1561,-8.044963978341002
1562,1562,-6.972158481137755
1563,1563,-7.6053923542217055
1564,1564,-7.064708483624264
1565,1565,-8.597504923111545
1566,1566,-9.627284657499645
1567,1567,-9.345426101379017
1568,1568,-10.627549402629036
1569,1569,-9.496999430318438
1570,1570,-10.001879154286424
1571,1571,-10.466524327386104
1572,1572,-8.983723093562723
1573,1573,-9.998465604304632
1574,1574,-11.156367845674005
1575,1575,-7.991073594033903
1576,1576,-10.474659548102032
1577,1577,-8.518441831410064
1578,1578,-8.813735660252494
1579,1579,-9.382784507994023
1580,1580,-10.727890653562888
1581,1581,-9.846600637580911
1582,1582,-9.183275038873223
1583,1583,-10.648879108731368
1584,1584,-9.696686102822383
1585,1585,-7.369315501432304
1586,1586,-8.063921199936555
1587,1587,-7.356743126174293
1588,1588,-5.585125730452003
1589,1589,-7.215153693563734
1590,1590,-5.568595718735394
1591,1591,-3.9372119215791517
1592,1592,-6.324934503876856
1593,1593,-3.7246498352729196
1594,1594,-3.2231661160663387
1595,1595,-3.2818745182679265
1596,1596,-0.7272139207214887
1597,1597,-1.413463819556135
1598,1598,-1.8148370038270558
1599,1599,0.4666919138144689
1600,1600,0.5681546706728692
1601,1601,-0.010072674939969217
1602,1602,0.5987786532436795
1603,1603,2.766610059870689
1604,1604,3.8152938972395205
1605,1605,4.231048410895162
1606,1606,3.7007180757206233
1607,1607,3.5407203834718537
1608,1608,5.293329070025777
1609,1609,5.3984408047234576
1610,1610,7.038604024004018
1611,1611,5.416350041755571
1612,1612,6.347349346570453
1613,1613,6.817907367144898
1614,1614,7.668680268398329
1615,1615,7.630825591356151
1616,1616,9.103216451868342
1617,1617,8.669393436289008
1618,1618,7.796607095823979
1619,1619,9.27013597097067
1620,1620,11.62217773071032
1621,1621,7.990299008369353
1622,1622,8.08024777004537
1623,1623,9.236549154011993
1624,1624,10.572431799343493
1625,1625,10.961828958305269
1626,1626,10.673012879758417
1627,1627,10.634269483017711
1628,1628,9.18319364045878
1629,1629,9.396452619728585
1630,1630,9.519842577296115
1631,1631,7.362580673249212
1632,1632,10.961525907814494
1633,1633,8.68295218451129
1634,1634,9.664413372786035
1635,1635,8.296160642014994
1636,1636,7.50906519953382
1637,1637,6.323169328923449
1638,1638,6.316518959940637
1639,1639,8.519839690108649
1640,1640,7.031394667397866
1641,1641,5.133289216644631
1642,1642,3.420314565373462
1643,1643,3.8545970108132566
1644,1644,2.398833036874225
1645,1645,2.9773176779247525
1646,1646,4.042001536774939
1647,1647,2.211810133395528
1648,1648,0.8756323918412948
1649,1649,1.7053566986389128
1650,1650,0.6943891872117599
1651,1651,-1.270904418349669
1652,1652,-2.01411023155854
1653,1653,-3.7646377500301416
1654,1654,-4.754005688116584
1655,1655,-2.3703174674593326
1656,1656,-4.254621040252114
1657,1657,-5.663819796451956
1658,1658,-5.26053306981008
1659,1659,-3.4670330298180434
1660,1660,-6.069961476756461
1661,1661,-5.93601617074515
1662,1662,-5.350522244401631
1663,1663,-8.42231853714246
1664,1664,-8.252920429089045
1665,1665,-7.791849094592833
1666,1666,-10.273379157145474
1667,1667,-9.316352395561314
1668,1668,-7.472732894910923
1669,1669,-8.42427458654614
1670,1670,-7.672679321346816
1671,1671,-9.339220649123758
1672,1672,-10.551550618905102
1673,1673,-11.243580747965773
1674,1674,-10.228821854780717
1675,1675,-9.836518589741276
1676,1676,-10.00802309697682
1677,1677,-9.5762532467543
1678,1678,-10.118816142908775
1679,1679,-8.424170041317117
1680,1680,-9.774323110558203
1681,1681,-10.71679563521316
1682,1682,-10.491879072539849
1683,1683,-8.64551169914415
1684,1684,-8.617465680130199
1685,1685,-8.15203222365341
1686,1686,-7.392033126864155
1687,1687,-7.284591307010942
1688,1688,-7.744509557529986
1689,1689,-7.572422005376469
1690,1690,-3.6921122719306987
1691,1691,-4.188976085618899
1692,1692,-4.379619055503695
1693,1693,-2.813757573337606
1694,1694,-3.6998809213013613
1695,1695,-2.7012527875359313
1696,1696,-2.002900055683651
1697,1697,0.9484631552526532
1698,1698,-0.7718906741245806
1699,1699,-1.0627682632828392
1700,1700,-0.5713790292667656
1701,1701,-0.8635568152646129
1702,1702,2.18721444834477
1703,1703,0.8967174820463564
1704,1704,2.8286630914725728
1705,1705,3.2497129445285147
1706,1706,5.619206996814977
1707,1707,3.0061442952488555
1708,1708,5.192993447679103
1709,1709,4.080144895248876
1710,1710,7.702909282320318
1711,1711,5.4884252807075935
1712,1712,7.304053600734411
1713,1713,6.909684689807591
1714,1714,7.450879862497494
1715,1715,8.52024138804885
1716,1716,10.22097903707125
1717,1717,7.267729997028503
1718,1718,8.385309298823524
1719,1719,10.415494326027316
1720,1720,9.461930860251966
1721,1721,11.014312736205321
1722,1722,10.511549182486018
1723,1723,9.392903397723131
1724,1724,11.310440230679053
1725,1725,10.622660111804047
1726,1726,8.769205688282513
1727,1727,8.911401868993025
1728,1728,9.094248320413591
1729,1729,9.178109086213869
1730,1730,9.55850687761933
1731,1731,10.326728873123626
1732,1732,9.086754571290891
1733,1733,8.594964520271812
1734,1734,7.988404233129214
1735,1735,7.547262332931024
1736,1736,7.745415096052968
1737,1737,8.207486220226993
1738,1738,7.497826122050984
1739,1739,7.268350986107001
1740,1740,4.637948314987183
1741,1741,5.180162962642831
1742,1742,3.693093617709113
1743,1743,5.361586271271076
1744,1744,3.0241512571791294
1745,1745,2.528711481022745
1746,1746,2.4071948411554964
1747,1747,1.7219079628143368
1748,1748,1.6035234994439467
1749,1749,1.0086567652124199
1750,1750,0.9077836858941176
1751,1751,0.32413232087978927
1752,1752,0.3000597364479123
1753,1753,-1.2855824925276687
1754,1754,-4.63987184517984
1755,1755,-2.9945134888487472
1756,1756,-4.254511457766082
1757,1757,-5.843796364881266
1758,1758,-4.050149975711959
1759,1759,-6.641953806604077
1760,1760,-3.833565064484846
1761,1761,-5.416436282275003
1762,1762,-7.381823471796317
1763,1763,-7.765028948645242
1764,1764,-9.468380327962176
1765,1765,-9.614744249983405
1766,1766,-9.624282906908354
1767,1767,-8.794969633035478
1768,1768,-10.299632717386936
1769,1769,-8.715113762816422
1770,1770,-9.92397262218864
1771,1771,-8.42293725606713
1772,1772,-10.66873545887439
1773,1773,-10.641252104059626
1774,1774,-9.125974134568958
1775,1775,-9.796058925074217
1776,1776,-9.999710384136801
1777,1777,-10.863359500366922
1778,1778,-8.850170120642366
1779,1779,-7.319911718646173
1780,1780,-8.514327486929934
1781,1781,-9.00016254314412
1782,1782,-7.797974164577985
1783,1783,-11.27865074947485
1784,1784,-9.900097867338651
1785,1785,-4.900691374222056
1786,1786,-7.863812753724773
1787,1787,-8.712696960765296
1788,1788,-5.569802258646676
1789,1789,-6.7816540263037455
1790,1790,-5.730908774115747
1791,1791,-5.19282506045533
1792,1792,-4.858355550137468
1793,1793,-3.925664997811025
1794,1794,-2.959428716109124
1795,1795,-0.6007184648132602
1796,1796,-3.169203916025177
1797,1797,-1.5175115416221958
1798,1798,-0.2939214831348207
1799,1799,-1.3227197607919767
1800,1800,-1.3407428682036504
1801,1801,1.5913015083677344
1802,1802,-0.7915799246099451
1803,1803,1.800291234177249
1804,1804,2.4542495605886825
1805,1805,4.211424036912517
1806,1806,3.400747178279227
1807,1807,4.029330660662496
1808,1808,5.5275371858241
1809,1809,5.562789333353735
1810,1810,5.681986463390448
1811,1811,6.7778819229834415
1812,1812,8.207307898958092
1813,1813,7.972038257798405
1814,1814,10.19131574729185
1815,1815,7.577715612647835
1816,1816,8.282279941688014
1817,1817,8.425859225799895
1818,1818,11.894690762313552
1819,1819,7.17907886285973
1820,1820,10.418022432002132
1821,1821,9.3187707614376
1822,1822,9.623390069777601
1823,1823,10.462105647396058
1824,1824,10.999230385597263
1825,1825,10.007483289590974
1826,1826,9.468342963420168
1827,1827,10.829027372994927
1828,1828,10.057773765721002
1829,1829,10.535836233953345
1830,1830,8.247885417595427
1831,1831,9.769311801369916
1832,1832,8.692777364553187
1833,1833,9.957184372566608
1834,1834,8.371948724373818
1835,1835,6.624929668053306
1836,1836,5.795589341978589
1837,1837,5.754950979141709
1838,1838,6.292960883803253
1839,1839,6.738715667382088
1840,1840,4.732293754370565
1841,1841,5.048106578350471
1842,1842,4.084590202407575
1843,1843,3.6815729937844934
1844,1844,3.9592915494006924
1845,1845,5.407597348429814
1846,1846,0.8297008988897814
1847,1847,0.13262668582332449
1848,1848,1.304395476482084
1849,1849,-0.0831163275423682
1850,1850,-1.2126379566772645
1851,1851,-0.18927423860930803
1852,1852,-1.4050401488116817
1853,1853,-2.8100933739178062
1854,1854,-3.5411641231474773
1855,1855,-3.155182843681348
1856,1856,-4.718656955360294
1857,1857,-3.5896832793877667
1858,1858,-5.2843997924824695
1859,1859,-5.5444999282305725
1860,1860,-8.7424071188038
1861,1861,-7.2915555499870495
1862,1862,-6.931544248040354
1863,1863,-7.785337263201204
1864,1864,-7.499456074764608
1865,1865,-8.704003564151193
1866,1866,-8.757042310125732
1867,1867,-6.712703346270979
1868,1868,-8.69464934190609
1869,1869,-9.657967799458646
1870,1870,-8.771798562368563
1871,1871,-10.493957120786682
1872,1872,-9.760835243808609
1873,1873,-10.850090602449926
1874,1874,-10.074502003952192
1875,1875,-10.776616292607033
1876,1876,-9.909994212415715
1877,1877,-11.312971461396288
1878,1878,-9.399871455566858
1879,1879,-9.265266214591954
1880,1880,-9.920146697593
1881,1881,-8.14250460114368
1882,1882,-9.075282742410002
1883,1883,-9.570397377892494
1884,1884,-8.03383451155402
1885,1885,-7.534075291572631
1886,1886,-8.834382950984072
1887,1887,-5.070406147133163
1888,1888,-6.822771493891878
1889,1889,-5.472587879878075
1890,1890,-4.918652774863409
1891,1891,-3.3724466233309522
1892,1892,-4.031151498718124
1893,1893,-3.7715872235188455
1894,1894,-3.6381352478846125
1895,1895,-0.9667915713429491
1896,1896,-1.701014009048927
1897,1897,-0.7366943194523163
1898,1898,0.5886432206750961
1899,1899,-1.836536041135991
1900,1900,1.0628275447971063
1901,1901,2.093354017090963
1902,1902,2.991982316426109
1903,1903,2.27262375402519
1904,1904,2.278350313994254
1905,1905,1.9684834844340733
1906,1906,3.7420262278368503
1907,1907,4.052811713259046
1908,1908,3.627772681988545
1909,1909,4.746532413224006
1910,1910,6.673459823245922
1911,1911,4.829155147104133
1912,1912,7.0267485626018855
1913,1913,6.044504431708478
1914,1914,8.2376463003222
1915,1915,6.571041195453256
1916,1916,7.008711980310585
1917,1917,10.022192910819177
1918,1918,9.121979431255118
1919,1919,11.90109411241265
1920,1920,10.506058877678043
1921,1921,10.603145900683055
1922,1922,10.449724685165819
1923,1923,8.344387131561934
1924,1924,9.645567973745647
1925,1925,11.085664426514946
1926,1926,9.167296970744966
1927,1927,11.359919521180574
1928,1928,9.191402622120297
1929,1929,8.561057054676
1930,1930,10.952049453285941
1931,1931,11.205066209449585
1932,1932,7.7691971866006675
1933,1933,9.309257703248054
1934,1934,8.660137972935996
1935,1935,8.041859614189594
1936,1936,7.984478791748085
1937,1937,7.350298962600374
1938,1938,7.091562895323166
1939,1939,6.189839677870289
1940,1940,7.231621637652342
1941,1941,6.5882023229822835
1942,1942,3.293561544705787
1943,1943,4.160311439974485
1944,1944,3.7287700667418746
1945,1945,1.6766259102463585
1946,1946,1.8050367200283386
1947,1947,2.638735290798092
1948,1948,1.359970205095908
1949,1949,-0.5803713845702625
1950,1950,0.23326035243042265
1951,1951,-3.160769413973005
1952,1952,-3.8310630583767518
1953,1953,-1.7358853035198631
1954,1954,-3.7648936127947565
1955,1955,-2.7877992380715213
1956,1956,-3.6514245024654484
1957,1957,-4.135146366340205
1958,1958,-5.777860835649594
1959,1959,-4.53365192173465
1960,1960,-6.180238134632726
1961,1961,-5.143581511971982
1962,1962,-7.5280241491711095
1963,1963,-7.429063855748444
1964,1964,-8.251176110279566
1965,1965,-9.417078590511085
1966,1966,-8.19007309078338
1967,1967,-7.5813298229197645
1968,1968,-8.754443666280013
1969,1969,-9.989433490409777
1970,1970,-7.446729596584971
1971,1971,-11.946228647566405
1972,1972,-9.83201263813062
1973,1973,-8.887681162951932
1974,1974,-10.574829234133064
1975,1975,-8.767363109387222
1976,1976,-8.311016904701614
1977,1977,-10.776523856516128
1978,1978,-11.326053463084097
1979,1979,-11.893635134305883
1980,1980,-9.614783966234397
1981,1981,-9.323771769455716
1982,1982,-8.696027094255289
1983,1983,-9.474158802548311
1984,1984,-10.987747587999214
1985,1985,-7.224087564729769
1986,1986,-7.14506735025772
1987,1987,-6.572088655760262
1988,1988,-7.053763289857735
1989,1989,-5.9475398503847945
1990,1990,-5.368245063363084
1991,1991,-4.635971058486946
1992,1992,-3.9523120375403855
1993,1993,-3.6515088718673248
1994,1994,-0.21472506154762128
1995,1995,-3.1276957576232407
1996,1996,-2.2296294978203863
1997,1997,-2.821364456520013
1998,1998,-0.4054023509160811
1999,1999,1.0956901685189864
2000,2000,0.13919612228246533
2001,2001,1.2540658366102395
2002,2002,1.357954568269375
2003,2003,1.3193099447932317
2004,2004,4.777078315820448
2005,2005,3.928867460818008
2006,2006,4.504172775380502
2007,2007,1.7593417547895807
2008,2008,5.572807075309799
2009,2009,4.91786798444132
2010,2010,5.573244699933868
2011,2011,6.237997115105552
2012,2012,6.915179507976381
2013,2013,8.548142633375086
2014,2014,7.239707702017895
2015,2015,9.28223904588159
2016,2016,8.070891321377992
2017,2017,8.029955280144133
2018,2018,9.880303657615908
2019,2019,10.206898901197647
2020,2020,9.738528141144412
2021,2021,10.22958941683754
2022,2022,8.69864144111824
2023,2023,7.079958019193217
2024,2024,11.208319619388522
2025,2025,10.84464362032247
2026,2026,10.819315169794132
2027,2027,11.06768927858338
2028,2028,9.785152938047926
2029,2029,8.665539681161833
2030,2030,10.13747339952149
2031,2031,10.442986133824586
2032,2032,9.72915762903057
2033,2033,9.153891624348594
2034,2034,9.060020126883105
