timestamp;cut_torque_target;cut_lag error_target;cut_position_target;cut_speed_target;film_position_target;film_speed_target;film_lag_error_target;cut_torque_predicted;cut_lag error_predicted;cut_position_predicted;cut_speed_predicted;film_position_predicted;film_speed_predicted;film_lag_error_predicted;prediction_loss;cut_torque_residuas;cut_lag_error_residual;cut_position_residual;cut_speed_residual;film_position_residual;film_speed_residual;film_lag_error_residual
449.0;;;;;;;;;;;;;;;;0.23914337158203125;0.6695887520909309;-0.38997048139572155;-0.17274177074432373;-0.24283689260482788;-0.3458934426307678;-0.19671982526779175
450.0;;;;;;;;;;;;;;;;0.23295068740844704;0.7339726984500885;-0.3877789378166199;-0.1896539330482483;-0.2440570592880249;-0.3411394953727722;-0.278103768825531
451.0;;;;;;;;;;;;;;;;0.21309804916381836;0.7879016026854515;-0.3839212656021117;-0.19887077808380127;-0.24492686986923218;-0.3397086262702942;-0.12708121538162243
452.0;;;;;;;;;;;;;;;;0.32907354831695557;0.49855442345142365;-0.38385921716690063;-0.1967010498046875;-0.24886280298233032;-0.344119131565094;0.0707206130027771
453.0;;;;;;;;;;;;;;;;0.3828619718551638;0.11717119812965399;-0.3877016305923463;-0.19154465198516846;-0.2552443742752075;-0.34326428174972534;0.2528024911880493
454.0;;;;;;;;;;;;;;;;0.3501436710357666;0.23861150443553925;-0.39336419105529774;-0.1891428828239441;-0.26240748167037964;-0.35030239820480347;0.5705619305372238
455.0;;;;;;;;;;;;;;;;0.27046585083007835;0.30095529556274414;-0.4057556986808778;-0.1688929796218872;-0.275210440158844;-0.331054747104645;0.41217508912086487
456.0;;;;;;;;;;;;;;;;0.275410532951355;0.3078683018684387;-0.41331222653388977;-0.13640785217285156;-0.27722448110580444;-0.3176376223564148;-0.11932276189327239
457.0;;;;;;;;;;;;;;;;0.3081148862838743;0.23161865398287773;-0.4079553484916686;-0.14240926504135132;-0.2574070692062378;-0.3212311863899231;-0.3652612119913101
458.0;;;;;;;;;;;;;;;;0.3546231985092163;0.19628581404685969;-0.39945483207702637;-0.16365426778793335;-0.23652547597885132;-0.32526475191116333;-0.2163766622543335
459.0;;;;;;;;;;;;;;;;0.3655480146408081;0.3433420658111572;-0.3971828818321227;-0.19319015741348267;-0.23209810256958008;-0.33467787504196167;0.280779242515564
460.0;;;;;;;;;;;;;;;;0.29134094715118386;0.5179143249988556;-0.4015665054321289;-0.18040907382965088;-0.24538654088974;-0.3128274083137512;0.4501566141843796
461.0;;;;;;;;;;;;;;;;0.2506487369537356;0.5103962272405624;-0.4066799879074098;-0.16992712020874023;-0.26044321060180664;-0.3089008927345276;0.10503341257572177
462.0;;;;;;;;;;;;;;;;0.2324477434158323;0.48803411424160004;-0.4046033024787903;-0.16316354274749756;-0.25919055938720703;-0.2953401803970338;-0.029638260602951105
463.0;;;;;;;;;;;;;;;;0.2744102478027346;0.31588105484843254;-0.40336114168167114;-0.16849207878112793;-0.25198566913604736;-0.27904850244522095;-0.18377968668937683
464.0;;;;;;;;;;;;;;;;0.2988983392715454;0.32658563554286957;-0.4006280303001405;-0.1886388063430786;-0.24295693635940552;-0.2869921326637267;0.020018607378006037
465.0;;;;;;;;;;;;;;;;0.29973697662353516;0.4364606589078904;-0.4017387628555298;-0.1863141655921936;-0.244637131690979;-0.29427772760391224;0.5312116295099258
466.0;;;;;;;;;;;;;;;;0.25961446762084983;0.45106494426727295;-0.41167867183685314;-0.1806156635284425;-0.26059967279434204;-0.2814202308654785;0.6384316086769104
467.0;;;;;;;;;;;;;;;;0.3122318983078003;0.11582103371620178;-0.4218376576900482;-0.15494972467422485;-0.27746260166168213;-0.28632473945617665;0.5732257813215256
468.0;;;;;;;;;;;;;;;;0.3627361059188843;-0.2006986087653786;-0.4292212426662445;-0.1545911431312561;-0.2862616181373596;-0.2830568552017212;0.3452340364456177
469.0;;;;;;;;;;;;;;;;0.5210763216018677;-0.5601218640804291;-0.431960552930832;-0.13716542720794678;-0.2821275591850281;-0.2966173291206359;0.27764761447906494
470.0;;;;;;;;;;;;;;;;0.40227317810058594;0.03263844549655916;-0.43343922495841963;-0.12573152780532837;-0.27473127841949463;-0.28182995319366455;0.2928081750869751
471.0;;;;;;;;;;;;;;;;0.3214640617370603;0.20498356223106384;-0.43579033017158514;-0.11150175333023071;-0.2746589779853821;-0.2688760757446289;-0.1540863811969757
472.0;;;;;;;;;;;;;;;;0.26008129119873047;0.4538415670394897;-0.4297969043254851;-0.12282282114028942;-0.25993067026138306;-0.26993775367736816;-0.21004030108451843
473.0;;;;;;;;;;;;;;;;0.28283846378326394;0.38241601362824434;-0.4213075041770934;-0.14274471998214733;-0.2476806640625;-0.24737608432769775;-0.007577665150165572
474.0;;;;;;;;;;;;;;;;0.2551814317703247;0.3668276220560074;-0.41634660959243774;-0.17127496004104603;-0.24555301666259766;-0.2494642734527588;0.31716229394078255
475.0;;;;;;;;;;;;;;;;0.2883310317993164;0.3404110800474882;-0.41694873571395874;-0.18152445554733287;-0.25691092014312744;-0.21923917531967163;0.4641602337360382
476.0;;;;;;;;;;;;;;;;0.29719150066375755;0.11633708328008652;-0.41750842332839966;-0.16802531480789196;-0.2696441411972046;-0.21018660068511963;0.1912909299135208
477.0;;;;;;;;;;;;;;;;0.22721385955810547;0.2958333045244217;-0.41442036628723145;-0.16150057315826416;-0.269819974899292;-0.19608402252197266;-0.08857019618153571
478.0;;;;;;;;;;;;;;;;0.23077833652496338;0.30329689756035805;-0.4086303710937501;-0.16792279481887806;-0.2607548236846924;-0.20472967624664307;0.12749642133712769
479.0;;;;;;;;;;;;;;;;0.26255571842193604;0.1799749806523323;-0.41034966707229614;-0.1739621162414552;-0.26115983724594116;-0.19877725839614868;0.793809786438942
480.0;;;;;;;;;;;;;;;;0.26836585998535156;0.05558597296476364;-0.4227738380432129;-0.16319012641906738;-0.28559744358062744;-0.18745052814483643;0.7458239197731018
481.0;;;;;;;;;;;;;;;;0.2581448554992678;0.21259844303131098;-0.4317137897014618;-0.16077321767807007;-0.306742787361145;-0.18141132593154907;0.3752465844154358
482.0;;;;;;;;;;;;;;;;0.3271271586418153;0.04169151186943054;-0.43652144074439997;-0.1619676947593689;-0.31133949756622314;-0.17690187692642212;-0.44252771139144875
483.0;;;;;;;;;;;;;;;;0.3261469602584841;0.05818811058998108;-0.432312548160553;-0.15323489904403687;-0.28348106145858765;-0.1889176964759826;-0.1867833435535431
484.0;;;;;;;;;;;;;;;;0.27041077613830566;0.22017333656549454;-0.43097496032714855;-0.17331922054290783;-0.27014589309692383;-0.1781972050666809;0.2381022423505783
485.0;;;;;;;;;;;;;;;;0.18641138076782227;0.537833496928215;-0.4309927821159363;-0.17862498760223378;-0.27598947286605835;-0.17469865083694458;0.6322104781866072
486.0;;;;;;;;;;;;;;;;0.17735600471496626;0.38679322600364685;-0.4310816526412964;-0.17408472299575795;-0.29476428031921387;-0.1666775941848755;0.33971863985061657
487.0;;;;;;;;;;;;;;;;0.25768786668777477;0.08225236833095553;-0.42439520359039307;-0.17605680227279663;-0.2998894453048706;-0.15235239267349243;0.1254112720489502
488.0;;;;;;;;;;;;;;;;0.25978296995162986;0.06309989094734193;-0.42373359203338623;-0.17488914728164673;-0.295490562915802;-0.1263471245765686;-0.037486910820007324
489.0;;;;;;;;;;;;;;;;0.21910089254379272;0.18386207520961761;-0.4248148798942566;-0.17325395345687866;-0.2883453965187073;-0.1310331821441651;0.14699286222457886
490.0;;;;;;;;;;;;;;;;0.197445809841156;0.2956312000751495;-0.42784738540649414;-0.17639893293380737;-0.2904773950576782;-0.1504284143447876;0.4592488408088682
491.0;;;;;;;;;;;;;;;;0.27818888425827026;-0.047738770022988326;-0.42930561304092396;-0.18098968267440774;-0.302193284034729;-0.13574025034904474;0.8562877774238586
492.0;;;;;;;;;;;;;;;;0.25702518224716164;-0.1862268894910813;-0.43390566110610973;-0.19625860452652;-0.3245887756347656;-0.0967058539390564;0.09428632259368896
493.0;;;;;;;;;;;;;;;;0.3561331629753113;-0.30218271166086197;-0.4338560700416564;-0.1845267415046692;-0.3197227120399475;-0.08253484964370733;-0.4279435873031616
494.0;;;;;;;;;;;;;;;;0.44425612688064575;-0.5690191388130188;-0.43271952867507923;-0.18374913930892922;-0.29590970277786255;-0.1021074652671814;0.18173140287399292
495.0;;;;;;;;;;;;;;;;0.39947718381881725;-0.4042421579360962;-0.4342833757400514;-0.1833224892616272;-0.29408371448516846;-0.07058358192443848;0.8038375973701477
496.0;;;;;;;;;;;;;;;;0.3205190300941465;-0.15354930609464645;-0.435025930404663;-0.18123823404312134;-0.3141743540763855;-0.042806550860404996;0.3562536835670471
497.0;;;;;;;;;;;;;;;;0.3924446702003479;-0.37886278331279755;-0.4275670051574707;-0.16961485147476218;-0.3201698660850525;-0.03936098515987396;-0.4064677357673647
498.0;;;;;;;;;;;;;;;;0.28094959259033203;-0.06560659408569336;-0.41730600595474254;-0.16934436559677113;-0.29887163639068604;-0.025083422660827664;0.18497896194458008
499.0;;;;;;;;;;;;;;;;0.272477388381958;-0.19436287879943845;-0.420846164226532;-0.17978638410568237;-0.29960739612579346;-0.0011448711156845093;0.30752044916152954
500.0;;;;;;;;;;;;;;;;0.3014395236968992;-0.140345960855484;-0.4232591390609741;-0.1972302794456482;-0.31025809049606323;-0.0037716031074523926;0.14985084533691406
501.0;;;;;;;;;;;;;;;;0.2931809425354006;-0.07204586267471316;-0.41804683208465576;-0.19616383314132702;-0.3152236342430115;-0.008518092334270463;0.42223018407821655
502.0;;;;;;;;;;;;;;;;0.21507263183593772;0.10744620859622955;-0.4158121347427369;-0.20045989751815807;-0.32470482587814337;0.016755133867263794;0.23050230741500854
503.0;;;;;;;;;;;;;;;;0.3947061300277708;-0.31620414555072784;-0.42059940099716175;-0.19280439615249634;-0.3288682699203491;0.031802959740161896;-0.0032682418823242188
504.0;;;;;;;;;;;;;;;;0.48136913776397705;-0.4606795907020569;-0.4228072762489318;-0.20173150300979625;-0.3252989053726196;0.012691728770732887;0.6043053865432741
505.0;;;;;;;;;;;;;;;;0.5055783987045286;-0.5876236855983734;-0.43247294425964355;-0.21219331026077248;-0.3402613997459412;0.06360360607504845;0.2971128821372986
506.0;;;;;;;;;;;;;;;;0.3573753833770752;0.10786324739456177;-0.43945688009262085;-0.20888954401016224;-0.34534490108489985;0.06596237048506737;-0.41741347312927257
507.0;;;;;;;;;;;;;;;;0.40370821952819824;-0.045285344123840277;-0.4368935227394104;-0.2103387713432311;-0.3311065435409546;0.06366779282689095;0.636513352394104
508.0;;;;;;;;;;;;;;;;0.534000873565674;-0.5212884545326233;-0.44122177362442005;-0.21138662099838246;-0.34329944849014277;0.1014154702425003;0.7639223933219912
509.0;;;;;;;;;;;;;;;;0.46449458599090576;-0.197040606290102;-0.44938713312149037;-0.21796613931655884;-0.3598886132240295;0.10753008723258972;-0.14732253551483154
510.0;;;;;;;;;;;;;;;;0.319221615791321;0.3931671679019928;-0.44612693786621094;-0.2313461899757383;-0.35312706232070923;0.11404772102832794;0.37910014390945435
511.0;;;;;;;;;;;;;;;;0.4595811367034912;0.027884460985660553;-0.4518704414367677;-0.22604924440383922;-0.3604557514190673;0.12743741273880005;0.7127936482429507
512.0;;;;;;;;;;;;;;;;0.5639909505844116;-0.4590807855129242;-0.46464329957962036;-0.24919909238815308;-0.3715975880622864;0.1586320698261261;0.11857664585113525
513.0;;;;;;;;;;;;;;;;0.7399531602859497;-0.7439075708389282;-0.46728426218032837;-0.2536786198616031;-0.36899030208587646;0.1647273153066635;0.01001155376434304
514.0;;;;;;;;;;;;;;;;0.5368778705596924;-0.06155523657798767;-0.4685679078102112;-0.2464197278022766;-0.36500877141952515;0.2000291496515274;0.07981669902801514
515.0;;;;;;;;;;;;;;;;0.35566222667694136;0.5141220986843109;-0.4735115170478821;-0.2415812611579895;-0.36438143253326416;0.15867316722869873;0.5650532245635986
516.0;;;;;;;;;;;;;;;;0.2467818260192871;0.7539774179458618;-0.4716408848762511;-0.2572651505470276;-0.37291753292083746;0.2371075600385666;0.05571329593658447
517.0;;;;;;;;;;;;;;;;0.32898879051208474;0.5129343271255493;-0.46060121059417714;-0.2621579766273495;-0.36991775035858154;0.21211577951908112;-0.8356658518314362
518.0;;;;;;;;;;;;;;;;0.2908318042755127;0.5650305151939392;-0.4532203674316406;-0.2892233729362488;-0.3497709035873413;0.21834969520568848;0.1447916030883789
519.0;;;;;;;;;;;;;;;;0.3786315917968752;0.3845982626080513;-0.45596778392791737;-0.3094610571861268;-0.36116927862167364;0.2529051750898361;0.12378674745559698
520.0;;;;;;;;;;;;;;;;0.24353396892547607;0.7255866527557373;-0.45553970336914074;-0.32500845193862915;-0.3708709478378296;0.22164706885814667;-0.34311319328844553
521.0;;;;;;;;;;;;;;;;0.12444579601287842;0.9092312455177307;-0.44127994775772095;-0.3233606219291686;-0.36833304166793823;0.2149040699005126;0.3110217899084091
522.0;;;;;;;;;;;;;;;;0.3506015539169314;0.013619387522339824;-0.43205034732818615;-0.3189085125923158;-0.3753080368041992;0.2497859001159668;-0.029151737689971924
523.0;;;;;;;;;;;;;;;;0.4568915367126465;-0.3544158935546875;-0.43331801891326904;-0.3239194750785829;-0.3720551133155822;0.2895132899284363;0.04336810111999512
524.0;;;;;;;;;;;;;;;;0.3580852746963501;-0.18889960646629333;-0.4334284067153932;-0.32885056734085083;-0.37206655740737915;0.27536818385124207;0.09884881973266602
525.0;;;;;;;;;;;;;;;;0.05314004421234109;0.8629168272018433;-0.43645000457763694;-0.3199508786201477;-0.373860478401184;0.23492366075515747;0.7089266180992126
526.0;;;;;;;;;;;;;;;;0.23224949836730957;0.38786381483078;-0.44418537616729736;-0.3123829960823058;-0.38855350017547613;0.29949334263801575;0.43996524810791016
527.0;;;;;;;;;;;;;;;;0.5539436936378478;-0.6327804327011108;-0.44762110710144065;-0.3318654894828795;-0.3913599252700806;0.2697160243988037;-0.19482302665710471
528.0;;;;;;;;;;;;;;;;0.5544874668121336;-0.7562825083732605;-0.4558504819869995;-0.3388846516609191;-0.3759217262268067;0.2793536484241485;0.689494729042053
529.0;;;;;;;;;;;;;;;;0.18466228246688832;0.5607563257217407;-0.47475993633270286;-0.331614911556244;-0.3851515650749206;0.357805997133255;0.4268472194671631
530.0;;;;;;;;;;;;;;;;0.1730167269706725;0.8078347444534302;-0.4889620542526245;-0.32933932542800903;-0.39081060886383057;0.3501813411712646;0.3377528190612793
531.0;;;;;;;;;;;;;;;;0.3735005259513855;-0.016458749771118164;-0.48776483535766624;-0.34853488206863426;-0.3873060941696167;0.3571537435054779;0.13096463680267312
532.0;;;;;;;;;;;;;;;;0.507923424243927;-0.44746124744415283;-0.4858435392379761;-0.3508589863777163;-0.37756186723709106;0.3482798933982849;0.4062213897705078
533.0;;;;;;;;;;;;;;;;0.4996127486228943;-0.38803955912590027;-0.4958661198616028;-0.3577299714088441;-0.3812565207481384;0.39482024312019354;-0.28728020191192616
534.0;;;;;;;;;;;;;;;;0.36217993497848533;0.12661606818437576;-0.494750499725342;-0.34526365995407104;-0.3739215731620789;0.3379484117031097;-0.22277051210403442
535.0;;;;;;;;;;;;;;;;0.16020500659942605;0.42939238995313644;-0.48553287982940696;-0.3395302891731262;-0.3590735197067261;0.38832467794418335;0.2728961110115051
536.0;;;;;;;;;;;;;;;;0.06546139717102073;0.5954054892063141;-0.4688025712966919;-0.3298085331916809;-0.35639649629592896;0.3735948204994202;-0.1724932193756103
537.0;;;;;;;;;;;;;;;;0.28486359119415283;-0.03531065583229062;-0.45239830017089844;-0.3323417305946351;-0.35049700736999506;0.3693962693214417;0.6588357090950011
538.0;;;;;;;;;;;;;;;;0.45143836736679077;-0.705103874206543;-0.44232743978500366;-0.3459696173667909;-0.36831617355346685;0.39900743961334234;-0.20425117015838634
539.0;;;;;;;;;;;;;;;;0.28477561473846413;-0.017182029783725752;-0.44476139545440674;-0.3337751030921936;-0.3607869744300842;0.3864889740943908;0.24351900815963745
540.0;;;;;;;;;;;;;;;;0.09843802452087425;0.5497987866401672;-0.45111656188964866;-0.3279704451560974;-0.36552685499191284;0.41676080226898193;0.03624153137207031
541.0;;;;;;;;;;;;;;;;0.22083288431167591;-0.04568617418408394;-0.45260363817214966;-0.33158284425735474;-0.3637738823890686;0.41966551542282104;0.30775290727615334
542.0;;;;;;;;;;;;;;;;0.42546337842941284;-0.6862730383872986;-0.4552583694458008;-0.34279340505599964;-0.3632678985595702;0.43125176429748535;0.0925268530845641
543.0;;;;;;;;;;;;;;;;0.3516269326210022;-0.38877990841865545;-0.45437073707580566;-0.34000784158706665;-0.3619471192359924;0.4017115831375121;0.44861191511154175
544.0;;;;;;;;;;;;;;;;0.23644953966140758;0.13951952755451205;-0.4660699367523191;-0.3318620324134829;-0.3702629804611206;0.47390347719192505;-0.27949637174606345
545.0;;;;;;;;;;;;;;;;0.21406537294387806;0.24921751022338867;-0.468208372592926;-0.32902032136917103;-0.3595229387283325;0.3978896737098694;-0.10556995868682861
546.0;;;;;;;;;;;;;;;;0.5162402987480162;-0.9322937130928037;-0.4677734375;-0.3347617983818054;-0.34801554679870605;0.4487273097038269;0.3035055994987488
547.0;;;;;;;;;;;;;;;;0.48858582973480247;-0.6152339577674866;-0.46719157695770264;-0.3298884034156798;-0.3497893214225769;0.4184354543685913;0.3058627247810365
548.0;;;;;;;;;;;;;;;;0.17408347129821777;0.4271356761455536;-0.4709954261779785;-0.3270917534828187;-0.35661858320236206;0.4679988622665405;0.10509777069091797
549.0;;;;;;;;;;;;;;;;0.145249605178833;0.3904200792312622;-0.46594762802124;-0.3073127865791321;-0.3589599132537842;0.43076562881469727;-0.20118242502212524
550.0;;;;;;;;;;;;;;;;0.30706679821014404;-0.056566864252090454;-0.46561795473098777;-0.3101431727409363;-0.34542602300643926;0.47029191255569436;-0.0782957673072815
551.0;;;;;;;;;;;;;;;;0.3245558738708496;-0.3702297806739807;-0.46552789211273193;-0.3344674706459049;-0.3384304642677307;0.4161975383758545;0.2831849455833435
552.0;;;;;;;;;;;;;;;;0.4969174861907959;-0.6740660071372986;-0.4689376950263977;-0.32922881841659546;-0.34859055280685425;0.4857416749000547;0.5273474454879761
553.0;;;;;;;;;;;;;;;;0.25144654512405407;0.17282435297966003;-0.4743269681930542;-0.3385160565376285;-0.3627482056617737;0.44825828075408913;-0.2548424005508423
554.0;;;;;;;;;;;;;;;;0.0019295215606687233;1.0893728137016296;-0.4736457467079165;-0.3162538409233093;-0.34863388538360596;0.4703601002693174;0.041704773902893066
555.0;;;;;;;;;;;;;;;;0.09073466062545787;0.6765913963317871;-0.473774790763855;-0.31734710931777954;-0.3429479598999024;0.4650921821594236;-0.7034856230020523
556.0;;;;;;;;;;;;;;;;0.5530101656913761;-0.6133379936218262;-0.47632455825805664;-0.3295292258262634;-0.32534235715866094;0.4587334394454956;0.3175287246704101
557.0;;;;;;;;;;;;;;;;0.608655869960785;-0.9303224682807925;-0.4802313446998596;-0.3557097315788271;-0.33723384141921997;0.45722484588623025;0.30320674180984497
558.0;;;;;;;;;;;;;;;;0.3864688277244568;-0.08586363494396208;-0.4825066328048706;-0.32329684495925903;-0.349997341632843;0.47148239612579323;0.0539470911026001
559.0;;;;;;;;;;;;;;;;0.18403887748718262;0.5225517451763153;-0.48341071605682373;-0.30283492803573586;-0.3479583263397217;0.4585392475128174;-0.41448621451854706
560.0;;;;;;;;;;;;;;;;0.3759326934814453;-0.08467060327529907;-0.47507423162460327;-0.2954644560813905;-0.329776406288147;0.4959484338760374;0.04812276363372803
561.0;;;;;;;;;;;;;;;;0.43357884883880593;-0.42365795373916626;-0.47739309072494507;-0.2924087643623352;-0.3227342367172241;0.4402809739112852;-0.1228739321231842
562.0;;;;;;;;;;;;;;;;0.28695309162139937;0.028780400753021212;-0.47996461391448997;-0.30782634019851685;-0.32506048679351807;0.46178478002548196;0.6304368972778323
563.0;;;;;;;;;;;;;;;;0.22218894958496094;0.49222201108932495;-0.48302483558654785;-0.30959469079971313;-0.3456273674964905;0.47487300634384133;-0.2659095525741577
564.0;;;;;;;;;;;;;;;;0.10604822635650635;0.9592729210853574;-0.48206067085266113;-0.29870980978012085;-0.336681604385376;0.45368194580078125;0.1053389310836792
565.0;;;;;;;;;;;;;;;;0.1945561766624453;0.4211995601654053;-0.48416388034820557;-0.31092196702957153;-0.3316246867179871;0.4212009310722351;-0.16154205799102783
566.0;;;;;;;;;;;;;;;;0.4108952879905702;-0.08665606006979944;-0.4879101514816282;-0.30865710973739624;-0.32422471046447754;0.4634009599685667;0.3391140103340149
567.0;;;;;;;;;;;;;;;;0.6073005795478821;-0.7934799194335938;-0.49906641244888306;-0.30626946687698386;-0.33322668075561523;0.43962454795837425;-0.16919422149658203
568.0;;;;;;;;;;;;;;;;0.2847443222999573;0.058892033994197845;-0.5022777318954468;-0.30552345514297485;-0.3258481621742248;0.4645293951034546;0.022179841995239258
569.0;;;;;;;;;;;;;;;;0.14571815729141224;0.7321755886077881;-0.5060378313064575;-0.28418606519699097;-0.31837737560272217;0.43888717889785767;-0.7761580720543861
570.0;;;;;;;;;;;;;;;;-0.0079880952835083;0.9647219777107239;-0.5010142326354978;-0.2918611168861389;-0.29603302478790283;0.43344354629516624;0.2240957915782928
571.0;;;;;;;;;;;;;;;;0.2841021418571472;-0.05403277277946472;-0.4928104281425476;-0.29384392499923706;-0.30074089765548706;0.3416416049003601;-0.33765482902526855
572.0;;;;;;;;;;;;;;;;0.2998552918434143;-0.0832271873950958;-0.4830855131149294;-0.3022975325584414;-0.2945396304130554;0.4587818384170532;-0.023322224617004395
573.0;;;;;;;;;;;;;;;;0.20052558183670044;0.299391970038414;-0.4829357862472534;-0.3083949685096743;-0.3010573387145996;0.4450855851173401;-0.2937815487384796
574.0;;;;;;;;;;;;;;;;0.08649861812591564;0.6627931594848633;-0.48024600744247414;-0.2956518530845642;-0.2972888946533203;0.4302505850791931;0.033134132623672485
575.0;;;;;;;;;;;;;;;;0.17063063383102417;0.20022666454315183;-0.47988355159759544;-0.2916904091835024;-0.29711639881134033;0.43002748489379883;-0.13260060548782354
576.0;;;;;;;;;;;;;;;;0.33630818128585815;-0.5525239109992981;-0.4734283685684204;-0.2961307168006897;-0.29195797443389887;0.42731761932373047;0.5307181477546694
577.0;;;;;;;;;;;;;;;;0.31094008684158325;-0.44502322375774384;-0.47823697328567527;-0.28790682554244973;-0.30692005157470703;0.4213864803314207;-0.27409350872039795
578.0;;;;;;;;;;;;;;;;0.04771333932876587;0.4621623158454895;-0.48211073875427246;-0.2809745669364929;-0.2944027781486511;0.3965711593627932;0.4768572449684143
579.0;;;;;;;;;;;;;;;;0.07549440860748291;0.42282164096832275;-0.48961055278778076;-0.27035123109817505;-0.2991232872009277;0.44269824028015137;-0.06490814685821511
580.0;;;;;;;;;;;;;;;;0.2576449513435364;-0.19401390478014952;-0.49102461338043213;-0.25897377729415894;-0.2873886227607727;0.4273391962051394;-0.0064650774002075195
581.0;;;;;;;;;;;;;;;;0.393484890460968;-0.6382018625736237;-0.4956245422363281;-0.2720453143119812;-0.2770530581474304;0.4393373727798462;-0.2573060989379883
582.0;;;;;;;;;;;;;;;;0.2128855586051941;0.04078966751694679;-0.4982684850692749;-0.2609202265739441;-0.2691236138343811;0.4401862621307373;-0.054824113845825195
583.0;;;;;;;;;;;;;;;;0.0021625161170959473;0.6704354882240295;-0.5028837919235227;-0.2498434782028197;-0.2665163278579712;0.4229739308357239;-0.4707806408405304
584.0;;;;;;;;;;;;;;;;0.06780445575714111;0.36855029314756393;-0.49089789390563987;-0.2610524892807008;-0.25469970703125006;0.4204818606376648;0.176492989063263
585.0;;;;;;;;;;;;;;;;0.24947655200958252;-0.31418532133102417;-0.47957098484039307;-0.25892066955566406;-0.25754338502883906;0.4438730478286743;-0.9076476991176605
586.0;;;;;;;;;;;;;;;;0.2578904628753661;-0.211899995803833;-0.47583258152008057;-0.26596492528915416;-0.24159669876098633;0.40311324596405007;0.08943647146224976
587.0;;;;;;;;;;;;;;;;0.23114418983459484;-0.1916058361530304;-0.4787917137145996;-0.27381545305252086;-0.25550329685211176;0.442757248878479;-0.23801518231630325
588.0;;;;;;;;;;;;;;;;0.056918323040008545;0.28855032473802567;-0.4768102169036865;-0.2683972716331482;-0.2583418488502503;0.405547499656677;0.13243387639522552
589.0;;;;;;;;;;;;;;;;0.13920694589614868;0.04068758338689804;-0.47135257720947266;-0.2505251169204712;-0.2645304203033447;0.4255518913269041;-0.03892180323600769
590.0;;;;;;;;;;;;;;;;0.31244921684265126;-0.525524377822876;-0.4628969430923462;-0.25295764207839966;-0.26586037874221796;0.42329323291778564;-0.1553362011909486
591.0;;;;;;;;;;;;;;;;0.5311917662620544;-1.0787482261657715;-0.4663662314414978;-0.23014527559280396;-0.25737059116363525;0.4192628860473633;-0.4612334370613098
592.0;;;;;;;;;;;;;;;;0.2260863780975343;-0.24566668272018427;-0.47494518756866455;-0.22316378355026245;-0.24510931968688965;0.3937011957168579;0.5346558690071106
593.0;;;;;;;;;;;;;;;;0.1985306739807129;-0.04772095382213594;-0.48496294021606445;-0.20296955108642578;-0.2594150304794311;0.4458557367324829;-0.516250878572464
594.0;;;;;;;;;;;;;;;;0.14988267421722412;0.07540466636419296;-0.48366355895996094;-0.1987430453300476;-0.24354678392410278;0.42726850509643555;-0.19517055153846735
595.0;;;;;;;;;;;;;;;;0.2996301054954531;-0.636216402053833;-0.48118919134140015;-0.20912456512451172;-0.2363215684890747;0.4662919044494629;-0.587043508887291
596.0;;;;;;;;;;;;;;;;0.3082236647605896;-0.36768749356269836;-0.4833865165710449;-0.20796853303909302;-0.22469067573547363;0.4018372893333435;0.12127479910850524
597.0;;;;;;;;;;;;;;;;0.1368371844291688;0.2677098512649536;-0.4906077980995178;-0.2037314772605896;-0.23769623041152954;0.4369021654129026;0.41511417925357813
598.0;;;;;;;;;;;;;;;;0.17069530487060536;0.12885075807571414;-0.48570185899734497;-0.2036266326904297;-0.25964492559432983;0.43292003870010376;0.32332301139831565
599.0;;;;;;;;;;;;;;;;0.4481624960899353;-0.6099825948476791;-0.4872171878814697;-0.20345312356948853;-0.26739078760147095;0.437450647354126;-0.5849591195583344
600.0;;;;;;;;;;;;;;;;0.46438294649124146;-0.6097529530525208;-0.4851679801940918;-0.1850709319114685;-0.24142289161682134;0.39885586500167847;0.0713024139404298
601.0;;;;;;;;;;;;;;;;0.2965448498725891;-0.18868674337863922;-0.4968505501747129;-0.18058305978775024;-0.2364903092384339;0.45134079456329346;-0.12433868646621704
602.0;;;;;;;;;;;;;;;;0.17937332391738903;0.1871596574783325;-0.5039880871772764;-0.16943931579589844;-0.2351034283638;0.38214969635009766;0.6369768381118774
603.0;;;;;;;;;;;;;;;;0.392811119556427;-0.3614365682005883;-0.5061570405960083;-0.16001039743423462;-0.24976217746734614;0.46043258905410767;0.031991422176361306
604.0;;;;;;;;;;;;;;;;0.3572201132774353;-0.26198599860072136;-0.5007355213165283;-0.1644497513771057;-0.24256247282028198;0.40435481071472146;-0.39859265089035045
605.0;;;;;;;;;;;;;;;;0.3519889712333679;-0.26125431060791016;-0.5033873319625854;-0.1464177370071411;-0.2235797643661499;0.4426562786102294;-0.3547893464565277
606.0;;;;;;;;;;;;;;;;0.279232919216156;-0.02694377303123474;-0.5079952478408813;-0.1427384614944458;-0.21595799922943115;0.41472870111465454;0.08705887198448181
607.0;;;;;;;;;;;;;;;;0.2677455544471741;0.14950470626354218;-0.511403501033783;-0.14289057254791265;-0.2184048295021057;0.4495629072189331;-0.1430028676986695
608.0;;;;;;;;;;;;;;;;0.19729244709014893;0.4748962819576264;-0.502155065536499;-0.16472852230072021;-0.2205258011817932;0.39175039529800415;-0.13427680730819697
