timestamp;cut_torque_residuas;cut_lag_error_residual;cut_position_residual;cut_speed_residual;film_position_residual;film_speed_residual;film_lag_error_residual
523.0;0.03613996505737327;-0.22780988737940788;-0.06060981750488281;-0.0913001298904419;-0.26476120948791504;0.14358723163604759;0.1264578104019165
524.0;-0.06999695301055886;0.36455273628234863;-0.06259322166442849;-0.08273804187774658;-0.26460427045822155;0.10286343097686768;-0.6637637764215469
525.0;-0.15963077545166038;0.4188050627708435;-0.06527495384216331;-0.09190380573272705;-0.26200056076049816;0.07482850551605247;0.3217661678791046
526.0;0.046726346015930176;-0.27579815685749054;-0.05881774425506592;-0.07305622100830056;-0.25022852420806896;-0.0011729001998901367;-0.013445794582366916
527.0;0.060722708702087624;-0.36067676544189453;-0.0555649995803833;-0.06756961345672607;-0.24442583322525036;0.13128066062927224;0.20066961646080014
528.0;-0.05175685882568404;0.00808650255203247;-0.052474379539489746;-0.06752908229827881;-0.24162352085113536;0.1236634254455562;-0.10317066311836243
529.0;-0.13996028900146484;0.3204180300235748;-0.05142831802368164;-0.059116482734679954;-0.24148941040039062;0.09922540187835671;0.2159902453422547
530.0;-0.08053755760192871;0.007668063044548035;-0.047353148460388184;-0.05941116809844971;-0.23926198482513428;0.10061371326446511;0.14837297797203058
531.0;0.08195257186889648;-0.6516713500022888;-0.04429292678833008;-0.0651712417602539;-0.2400032877922058;0.09614276885986306;0.830779641866684
532.0;0.006794929504394531;-0.43127064406871796;-0.04283940792083718;-0.0553898811340332;-0.24163073301315308;0.10981392860412598;0.0557517409324646
533.0;-0.19427430629730225;0.231280505657196;-0.04639387130737305;-0.07099378108978294;-0.24872571229934692;0.06617343425750732;0.6749197840690613
534.0;-0.22318196296691883;0.34836775064468384;-0.04752910137176514;-0.06397396326065063;-0.24746018648147583;0.12057924270629883;0.29339808225631736
535.0;-0.04889512062072754;-0.2381661981344223;-0.04945099353790283;-0.06060904264450051;-0.24830949306488048;0.10068845748901345;0.3317110538482664
536.0;0.09659087657928467;-0.7044738829135895;-0.05179142951965332;-0.0803762078285215;-0.24989557266235352;0.1119147539138794;0.007284939289093018
537.0;-0.027160704135894775;-0.25382067635655403;-0.054873108863830344;-0.07376819849014282;-0.2534480690956116;0.11039173603057861;0.08089542388916016
538.0;-0.22126990556716908;0.29417207837104803;-0.05459463596343972;-0.0595530867576598;-0.2513492703437805;0.0885080099105835;-0.3115156441926956
539.0;-0.139323651790619;-0.010401658713817583;-0.05235838890075706;-0.05684792995452881;-0.2454746961593628;0.08579850196838379;0.3979170620441437
540.0;-0.011136233806610218;-0.45937636494636536;-0.045009613037109375;-0.031884729862213024;-0.23570334911346436;0.12632179260253906;-0.5795508027076721
541.0;0.07445770502090454;-0.6138559579849243;-0.04540276527404785;-0.03232264518737793;-0.235338032245636;0.06485331058502197;0.19451475143432617
542.0;0.030477166175842396;-0.48209327459335327;-0.04301786422729492;-0.029470086097717285;-0.23116058111190796;0.11732006072998069;-0.04614555090665817
543.0;-0.11994636058807373;-0.03410656005144119;-0.04157125949859619;-0.02379852533340443;-0.23068422079086304;0.07209813594818115;0.33271851390600204
544.0;-0.07403230667114258;-0.08463352918624878;-0.03699803352355935;-0.0052408576011659935;-0.22916388511657715;0.09958934783935547;0.30122074484825134
545.0;0.06659191846847523;-0.5261354744434357;-0.033169984817505105;-0.005406022071838379;-0.2315424680709839;0.09996652603149414;0.18000832200050354
546.0;0.29703855514526345;-1.0995627641677856;-0.033078551292419434;-0.0015657544136047363;-0.2378520965576172;0.08395922183990479;-0.270942747592926
547.0;0.08543825149536133;-0.5700730383396149;-0.03801000118255615;-0.01604515314102173;-0.24593901634216309;0.03188347816467285;0.5597737133502959
548.0;0.0022565722465515137;-0.1787366792559624;-0.03870677947998047;-0.0011135339736938477;-0.2429438829421997;0.09641385078430154;-0.2847331315279007
549.0;-0.00010377168655384406;-0.1891275141388178;-0.041407227516174094;-0.004705369472503662;-0.24309426546096802;0.0617985725402832;-0.04588419198989874
550.0;0.13955116271972656;-0.8100184798240662;-0.04156351089477517;-0.01165151596069336;-0.23808258771896362;0.1042642593383789;-0.40641809999942774
551.0;0.1892277002334597;-0.7206630706787109;-0.04383397102355935;-0.005182087421417236;-0.23479527235031128;0.023793578147888184;0.19863764196634293
552.0;-0.014427185058593639;-0.04456102848052977;-0.04327189922332786;0.00535273551940918;-0.22732919454574585;0.07882571220397949;0.6234919503331185
553.0;-0.06774353981018078;0.09298074245452878;-0.039876699447631836;0.02254706621170044;-0.22078067064285278;0.10522592067718506;0.7529959380626678
554.0;0.1437166929244995;-0.4453408420085907;-0.039412498474121316;0.024512648582458496;-0.2206307053565979;0.11889684200286865;-0.15721869468688965
555.0;0.2627865076065061;-0.7082410752773285;-0.04495739936828658;0.014057278633117676;-0.230441153049469;0.05657613277435325;0.22015982866287231
556.0;0.12993526458740234;-0.3681194335222245;-0.0493205785751345;0.00041031837463378906;-0.23376768827438354;0.1032596826553347;0.005408763885498047
557.0;0.026580452919006237;-0.06867042183876038;-0.05158495903015181;0.002768099308013916;-0.2339630126953125;0.02580869197845459;0.8194454610347748
558.0;0.14708256721496582;-0.3127279933542013;-0.050682783126831055;0.02225470542907715;-0.22653746604919434;0.12821316719055176;0.4514945149421692
559.0;0.13199543952941895;-0.25965751707553864;-0.05298316478729248;0.01240605115890503;-0.22676360607147217;0.07229733467102051;-0.08041131496429443
560.0;0.1843547821044922;-0.44260378181934357;-0.056684255599975586;0.017252206802368164;-0.22937482595443726;0.09975409507751443;-0.20684555172920227
561.0;0.14494395256042458;-0.350313737988472;-0.058410048484802246;0.023374080657958984;-0.22768646478652954;0.06319046020507835;0.19147610664367676
562.0;0.1114509105682372;-0.10947223752737043;-0.05588662624359131;0.03396028280258179;-0.2193305492401123;0.10334563255310036;0.07257828116416937
563.0;0.037782251834869385;0.23013892769813526;-0.053363680839538574;0.028118550777435303;-0.21293723583221436;0.054219007492064986;0.12588536739349365
564.0;-0.27599811553955067;0.7844827771186829;-0.05063927173614524;0.03350257873535156;-0.2069576382637024;0.1270461082458496;-0.4854628592729569
565.0;-0.40822744369506836;1.2734648585319521;-0.049236297607421875;0.023146212100982666;-0.20269811153411865;0.03301715850830078;-0.08926827926188707
566.0;-0.5227107256650925;1.4400805830955503;-0.042272210121154785;0.015485823154449463;-0.19299376010894775;0.06104612350463845;0.8606766760349274
567.0;-0.5207671150565147;1.3169461488723755;-0.03014981746673584;0.0015718936920166016;-0.18368566036224365;0.056746602058410645;0.7865085005760195
568.0;-0.4119173081126064;0.9282432198524475;-0.024186968803406206;-0.0231439471244812;-0.18627393245697021;0.11916351318359375;0.42719370126724254
569.0;-0.2411892181262374;0.4013206958770752;-0.025318503379822;-0.05564451217651373;-0.19930243492126465;0.08880650997161887;0.11592292785644531
570.0;-0.14998787641525269;0.2020031213760376;-0.027462959289551225;-0.08833187818527222;-0.2149578332901001;0.0999765396118164;-0.0958135724067688
571.0;-0.4414937198162079;0.860610842704773;-0.0267103910446167;-0.1211133599281311;-0.22704201936721802;0.014762043952941895;0.6517038941383362
572.0;-0.4169999957084656;0.9506279230117798;-0.02109074592590332;-0.08419764041900629;-0.22352707386016846;0.12027668952941872;0.19407671689987183
573.0;-0.046493858098983765;-0.34166599810123444;-0.015211343765258789;-0.08360046148300165;-0.22276532649993896;0.06129181385040261;-0.40788246691226954
574.0;-0.12739041447639465;-0.03941385447978972;-0.012793421745300071;-0.08867126703262335;-0.22823172807693481;0.09215807914733887;-0.15469065681099892
575.0;-0.10161054134368896;0.16898026294074953;-0.009276390075683372;-0.03705862164497381;-0.22651249170303345;0.017850279808044434;-0.1698940992355347
576.0;-0.26214176416397095;0.3300247192382812;-0.007319808006286621;-0.01977360248565674;-0.22246742248535156;0.06368434429168701;0.45674266666173935
577.0;-0.12762847542762756;0.11893822997808456;0.0017309188842773438;0.010719805955886785;-0.2163616418838501;0.04953312873840332;0.3857821077108383
578.0;-0.043508946895599365;-0.1177503764629364;0.01169288158416748;0.04401746392250061;-0.2187274694442749;0.08737647533416748;0.02943964302539826
579.0;-0.03796166181564331;-0.193350464105606;0.01866614818572976;0.03411966562271107;-0.23016566038131714;-0.004307746887207031;0.2972019016742707
580.0;0.018659234046936035;-0.35402801632881165;0.026102781295776367;0.03487896919250483;-0.2390134334564209;0.04846465587615967;0.8814137876033783
581.0;-0.11471503973007202;0.11903085559606552;0.029709935188293457;0.04289278388023382;-0.24719786643981934;0.01564919948577881;0.6418706774711609
582.0;-0.12840718030929565;0.061786338686943054;0.02691817283630371;0.025958597660064753;-0.258170485496521;0.07149600982666016;0.9051532745361326
583.0;0.13176292181015015;-1.0394911766052246;0.015062808990478516;6.872415542596988e-05;-0.2694470286369324;0.09549105167388938;0.1119041442871096
584.0;0.07329493761062622;-0.9652743935585022;6.079673766867799e-06;-0.024108648300170843;-0.2856143116950989;0.11717009544372559;0.2814290523529053
585.0;-0.17920035123825073;-0.1274021416902542;-0.011961936950683594;-0.02633535861968994;-0.29301750659942627;0.08647024631500222;0.3936886191368103
586.0;-0.27987849712371826;0.15950824320316315;-0.01790750026702881;-0.007428586483001709;-0.2882100939750672;0.12817597389221191;0.1771954894065858
587.0;-0.20118993520736694;-0.23095101118087769;-0.019108295440673828;0.005223721265792847;-0.2788777947425843;0.10586142539978027;-0.19924110174179077
588.0;-0.09898287057876587;-0.31722331047058105;-0.01954197883605957;0.023619815707206726;-0.2711198925971985;0.13377058506011985;-0.2666365057229996
589.0;-0.02550262212753296;-0.20707720518112183;-0.02209031581878662;0.036638170480728066;-0.26492714881896967;0.04164016246795654;-0.16761678457260132
590.0;-0.02579057216644287;-0.020680904388427734;-0.026179552078246626;0.053988054394721985;-0.25884175300598145;0.07720601558685303;0.5713889189064503
591.0;0.02097874879837036;0.010319113731384333;-0.021278977394104004;0.0829104334115982;-0.2518323063850403;0.0899726152420044;0.18381261825561523
592.0;0.02199631929397583;-0.028091728687286377;-0.013849377632141113;0.0945155918598175;-0.2540616989135742;0.07242393493652344;0.6444522440433502
593.0;0.17151719331741333;-0.46678614616394043;-0.0025173425674438477;0.1165812760591507;-0.2562010884284973;0.06870698928833008;0.40283486247062683
594.0;0.27020347118377686;-0.6801221370697021;0.006134390830993652;0.08694179356098175;-0.26570433378219604;0.09034645557403564;0.5564794540405273
595.0;0.17315614223480225;-0.4978982210159302;0.008602142333984375;0.062128677964210524;-0.27766603231430054;0.05180823802947998;0.1779269576072693
596.0;0.1234579086303711;-0.26614630222320557;0.006889224052429199;0.04165737330913544;-0.2891547083854676;0.08383309841155984;0.44859468936920166
597.0;0.02169269323348999;-0.1598399505019188;0.002916097640991433;0.027774401009082794;-0.2928697466850282;0.06145524978637695;-0.2900863289833069
598.0;0.13533556461334223;-0.46670353412628174;-0.000341653823852317;0.01922480762004853;-0.2940643429756165;0.03421199321746826;0.35134249925613403
599.0;0.05248337984085083;-0.5194125175476074;-0.00011408329010009766;0.01760824397206307;-0.2837746143341064;0.06237530708312988;0.1468941271305083
600.0;0.06579354405403132;-0.4607464075088501;0.0011508464813232422;0.030740998685359955;-0.2736966013908386;0.043553829193115234;0.20299759507179266
601.0;-0.10035753250122065;0.015546482056379318;0.003756999969482422;0.050362744368612766;-0.2629805207252501;0.03908956050872803;0.008796676993370056
602.0;-0.17398887872695917;0.35956752300262457;0.00675535202026345;0.061697884055320174;-0.25109100341796875;0.04423534870147661;0.16192338615655902
603.0;-0.1418529748916626;0.42810466885566717;0.012438535690307617;0.07801409624516963;-0.23711848258972162;0.011699080467224121;0.21357512474060059
604.0;0.22232359647750854;-0.5261774063110352;0.018889665603637695;0.0901750922203064;-0.22598040103912342;0.05327939987182595;0.5643586739897728
605.0;0.33613915741443634;-1.015318214893341;0.02216815948486328;0.09357618540525435;-0.22522711753845215;0.018204808235168457;-0.008537679910659735
606.0;0.25396278500556946;-0.44569745659828186;0.02006661891937256;0.08198907226324081;-0.23630541563034058;-0.007673025131225586;0.8869383633136749
607.0;0.03895598649978632;0.2107007205486297;0.01792323589324929;0.09513397514820099;-0.23907965421676636;0.04041647911071777;0.4095221161842346
608.0;-0.11036026477813732;0.4748583436012268;0.013653516769408958;0.08418908715248109;-0.24492639303207397;-0.045322299003601074;0.587095320224762
609.0;-0.14585021138191218;0.38285982608795166;0.00918424129486084;0.06868033111095428;-0.2447886466979981;0.05440938472747803;0.009143292903900146
610.0;-0.10663318634033203;0.2231597900390625;0.005594491958618608;0.05479910969734193;-0.2452507615089416;0.0486708879470823;-0.043275296688079834
611.0;-0.07761386036872858;0.19828090071678162;0.005621075630187988;0.030976891517639188;-0.24039310216903692;0.035543560981750266;-0.23107922077178955
612.0;0.01903107762336731;0.017753047868609425;0.008079051971435547;0.021171078085899325;-0.23175561428070063;0.029716730117797407;0.6279788538813591
613.0;-0.015146851539611816;0.041740477085113525;0.01369941234588623;0.04873582720756531;-0.21841758489608765;0.0556567907333374;-0.008099809288978549
614.0;-0.23730546236038208;0.5827345252037048;0.01646375656127952;0.07209798693656919;-0.21518510580062877;0.04850232601165749;0.2559100314974785
615.0;-0.01149660348892212;0.01235317043028772;0.021669983863830344;0.08690458536148071;-0.20832234621047974;0.04048597812652588;-0.09172439761459827
616.0;0.12403765320777893;-0.3320360779762268;0.023433327674865723;0.08572787046432495;-0.2082422971725464;-0.004404783248901367;0.6679044663906097
617.0;0.14650297164916992;-0.34810078144073486;0.026283740997314453;0.08857816457748416;-0.20803385972976685;0.018658876419067383;0.7498957216739656
618.0;-0.17846179008483887;0.6919915676116943;0.025560855865478516;0.08197751641273499;-0.2153865098953247;0.05019032955169678;0.5397012233734131
619.0;-0.22660940885543823;0.6932923197746277;0.022753357887268066;0.0831925570964813;-0.2242078185081482;0.054789423942565696;-0.10878026485443115
620.0;-0.06593883037567139;0.11915710568428042;0.0203213691711428;0.054668933153152466;-0.23222404718399048;0.032044172286987305;0.3092764616012573
621.0;0.2094653844833374;-0.7167083024978638;0.020190834999084473;0.04806607961654663;-0.23253673315048218;0.06235635280609131;-0.19052618741989136
622.0;0.23740777373313898;-0.800102949142456;0.01866495609283425;0.03559422492980957;-0.23840081691741943;0.032198309898376465;0.5986483991146088
623.0;0.12307494878768921;-0.3363542854785919;0.01873481273651123;0.0495435893535614;-0.23715841770172125;0.07427525520324663;-0.13927267491817477
624.0;-0.2566136121749878;0.6558101177215576;0.01610255241394043;0.034709662199020386;-0.23978990316390997;0.029468536376952903;-0.3346606567502021
625.0;-0.4515601992607119;1.381947636604309;0.013689279556274414;0.060193806886672974;-0.23054814338684082;0.018368721008301003;-0.1620564758777619
626.0;-0.06281626224517822;0.10652265883982182;0.014885425567626953;0.0640710294246673;-0.2113933563232422;0.04438638687133789;0.6609842479228973
627.0;0.25837865471839905;-0.890876829624176;0.019324421882629395;0.08029124140739446;-0.20017516613006586;0.08290457725524902;0.060197093058377504
628.0;0.2647430896759033;-0.8196625113487244;0.017646193504333496;0.06965246796607971;-0.21111935377120966;0.04688107967376709;0.2627884969115257
629.0;0.28539383411407476;-0.6757010817527771;0.015032172203063965;0.058949738740920965;-0.2247677445411682;0.05499756336212158;-0.3049384579062462
630.0;-0.037830650806427;0.16893833875656128;0.008983373641967773;0.04079332947731018;-0.24014770984649658;-0.02075505256652832;0.6996290758252144
631.0;0.020382285118103027;0.0921192467212677;0.009218931198120117;0.047906637191772405;-0.2395867109298706;0.04046642780303977;1.044723153114319
632.0;0.0557442307472229;-0.23454852774739265;0.005661964416503906;0.05803525447845459;-0.2427334189414978;0.05693590641021706;0.7889726161956787
633.0;0.4065244197845459;-1.3729304671287537;-0.00302612781524636;0.042174577713012695;-0.25506752729415894;0.0919487476348877;0.3960511088371276
634.0;0.40343721210956573;-1.2983030676841736;-0.013540863990783913;0.01914358139038086;-0.2731894254684448;0.07976043224334717;0.3960117697715759
635.0;0.015560328960418701;-0.035616010427475;-0.020979881286621316;-0.014649927616119385;-0.2846621870994568;0.07004666328430176;0.28603774309158325
636.0;-0.05724447965621948;0.0911933183670044;-0.02299666404724121;-0.02404475212097168;-0.2826595902442932;0.04971647262573242;0.799037426710129
637.0;-0.14857453107833862;0.2816721498966217;-0.021167516708374023;0.002162456512451172;-0.2693084478378296;0.12960445880889893;-0.2544166445732117
638.0;-0.01671567559242254;-0.10974723892286418;-0.019321441650390625;0.008529603481292725;-0.25977271795272827;0.06724441051483154;-0.06860671192407608
639.0;0.11315983533859253;-0.41376402974128723;-0.016038894653320312;0.026059746742248535;-0.24307608604431147;0.08171582221984841;0.15789860486984256
640.0;-0.220278650522232;0.4570540487766266;-0.013450145721435547;0.01633220911026001;-0.22693437337875366;0.05319249629974365;0.6050654053688049
641.0;-0.13805747032165538;0.3942171037197113;-0.00815880298614502;0.05801302194595337;-0.21111977100372314;0.10267901420593262;0.2967398688197136
642.0;-0.18974366784095764;0.6632834076881409;-0.005398750305175781;0.07623618841171265;-0.2069870233535766;0.06873059272766113;0.19006640464067462
643.0;-0.044548749923706055;-0.11757508292794228;-0.002913236618041992;0.06125110387802113;-0.20777058601379395;0.10251867771148682;-0.2810938432812691
644.0;-0.02058619260787964;0.08068038523197177;-0.003605484962463379;0.05041247606277466;-0.21471136808395386;0.021570324897766113;0.17858164012432098
645.0;0.05518758296966553;-0.08964230120182036;-0.0018413066864011451;0.05198949575424194;-0.2161920666694641;0.08667635917663552;-0.02692107483744621
646.0;-0.02979069948196411;-0.1413058191537857;-0.002416253089904563;0.019387364387512207;-0.22124028205871576;0.016495466232299805;0.14331678301095963
647.0;0.1419365406036377;-0.3610060214996338;-0.0018765926361083984;0.03142064809799194;-0.22399282455444336;0.08757233619689941;-0.10620658844709396
648.0;0.2626629173755646;-0.6145517826080322;-0.0042018890380859375;0.020497798919677734;-0.22984850406646729;0.01770925521850586;-0.2710616886615752
649.0;0.04610776901245117;-0.11382555216550827;-0.010358572006225586;-0.008234858512878418;-0.2342662215232849;0.03941202163696289;0.010653585195541382
650.0;0.1420532763004303;-0.3679594397544861;-0.015174269676208496;-0.0065528154373167835;-0.2319524884223938;0.04124927520751953;0.004031866788864136
651.0;0.14452281594276434;-0.2410443276166916;-0.020681738853454368;-0.0006974339485168457;-0.23095202445983892;0.07759749889373779;-0.30040100216865534
652.0;0.1663239598274231;-0.27104300260543823;-0.02837955951690674;0.008400261402130238;-0.2319466471672058;0.03810536861419678;-0.12358281016349787
653.0;0.10683092474937445;-0.1655450463294983;-0.03598201274871826;-0.023683488368988037;-0.2310631275177002;0.07073247432708718;-0.33027011156082153
654.0;0.18458065390586853;-0.3578156530857086;-0.04419487714767467;-0.01987135410308838;-0.23025363683700562;0.03456616401672363;0.1737101525068283
655.0;0.2960854768753052;-0.38242772221565247;-0.04839867353439342;0.01228761672973644;-0.22874468564987188;0.08547616004943848;0.3732327371835709
656.0;0.40980541706085205;-0.8320541381835938;-0.050964415073394775;0.006944894790649636;-0.23327177762985224;0.04101443290710449;0.08895424753427505
657.0;0.054396629333496094;0.011320918798446628;-0.05446821451187123;-0.03678017854690541;-0.24438518285751343;0.06595587730407737;0.40056566148996353
658.0;0.10595995187759394;0.09533199667930609;-0.053522586822509766;-0.02346479892730735;-0.24992376565933228;0.011789798736572266;0.6425286829471588
659.0;0.07296517491340632;0.10807886719703674;-0.051302433013916016;0.0035431385040285424;-0.25373488664627075;0.06848287582397461;0.3976847231388092
660.0;-0.22817808389663696;0.9915280938148499;-0.04925006628036488;0.011455535888671875;-0.2596284747123718;0.033614277839660645;0.4287679195404054
661.0;-0.22831004858016968;0.5757278203964233;-0.04521596431732189;-0.00880932807922341;-0.2585571408271789;0.106101393699646;0.3710246980190277
662.0;-0.12829124927520752;0.08160930871963501;-0.03896361589431774;-0.022473931312560813;-0.25453782081604004;0.01929676532745339;0.21657255291938782
663.0;0.08727991580963135;-0.35920400917530054;-0.031310617923736794;-0.001117706298828347;-0.24843078851699835;0.061347603797912376;1.0556750893592834
664.0;0.4035829901695252;-1.1512328386306765;-0.023928225040435458;0.021397709846496582;-0.24172693490982056;0.07061338424682617;0.43586376309394836
665.0;0.19125300645828247;-0.5776954293251038;-0.021856725215911532;0.04252314567565918;-0.24719923734664917;0.08521819114685036;0.6038014590740204
666.0;0.22748374938964844;-0.7723774313926697;-0.02024906873703014;0.042127013206481934;-0.2501508593559265;0.04899740219116211;0.5771329998970032
667.0;-0.11111944913864136;0.05299600958824152;-0.019857704639434814;0.018292665481567605;-0.25104057788848877;0.07845187187194824;0.5444817617535591
668.0;-0.1255965232849121;0.16916072368621834;-0.018717288970947155;0.023674845695495383;-0.2479957938194275;0.0535503625869751;0.45436614006757736
669.0;-0.02360248565673828;-0.23920708149671555;-0.017662525177001842;0.012942194938659668;-0.2432023286819458;0.12060058116912842;-0.07100677583366632
670.0;0.23418259620666504;-0.5277881324291229;-0.01958763599395741;0.027499914169311523;-0.24079591035842896;0.04385554790496826;-0.46785204112529755
671.0;0.30518659949302673;-0.7981268763542175;-0.028190672397613303;0.005923509597778098;-0.23349690437316895;0.07564842700958252;0.36354097723960876
672.0;0.16403347253799438;-0.2453994750976562;-0.03506124019622803;0.04439544677734375;-0.22277897596359253;0.0666015148162844;0.1918274164199829
673.0;0.5138323686551303;-1.2364646792411806;-0.04344731569290161;0.05223071575164795;-0.21709221601486206;0.11487877368927002;0.5121418051421642
674.0;-0.07074040174484253;0.5599164962768555;-0.05173993110656738;0.04273831844329812;-0.2201749086380005;0.09640085697174072;0.2391866627149284
675.0;-0.04323381185531616;0.5771604180335999;-0.057649195194244385;0.06897389888763428;-0.2251618504524231;0.12106502056121848;0.22071449831128118
676.0;-0.45048516988754295;1.404880702495575;-0.060397088527679554;0.027873992919921875;-0.23158210515975952;0.06793367862701416;0.41380672901868826
677.0;0.041168808937072754;0.1155682504177094;-0.05653411149978638;0.0588192939758303;-0.232025146484375;0.1387214660644529;1.041237324476242
678.0;-0.3625565767288206;0.9913436770439146;-0.05247056484222434;0.03602945804595947;-0.2378065586090088;0.08077740669250488;0.31689274311065674
679.0;0.02081453800201416;0.09674254059791565;-0.047077178955078236;0.08593451976776123;-0.245671808719635;0.09474551677703835;0.6727913618087766
680.0;0.6591500118374823;-2.0936995148658752;-0.040896058082580566;0.07818424701690674;-0.25162380933761597;0.08753001689910889;0.2681404948234558
681.0;0.5315909534692764;-1.5464072227478027;-0.03685796260833718;0.04531204700469993;-0.26342564821243286;0.0685276985168457;1.0598809123039246
682.0;0.43318942189216614;-1.2211317420005798;-0.03143674135208119;0.04323220252990723;-0.2664967775344849;0.09645426273345947;0.5154416859149933
683.0;0.21699798107147217;-0.15458703041076663;-0.02910792827606201;0.059586167335510254;-0.2702331542968749;0.091652512550354;0.16548665612936025
684.0;0.38048428297042847;-0.9304269552230835;-0.02972155809402488;0.04688429832458496;-0.26775419712066656;0.06069028377532959;-0.28816598653793335
685.0;0.22996944189071655;-0.40458631515502924;-0.035905301570892445;0.04936385154724121;-0.25773191452026367;0.096760153770447;0.328658789396286
686.0;0.23276410996913904;-0.6990801095962524;-0.0410308837890625;0.04009771347045876;-0.2411525845527649;0.08404624462127686;0.25248187780380243
687.0;0.05840486288070679;0.06045211851596832;-0.04858607053756714;0.08248341083526634;-0.22935599088668823;0.13290023803710938;0.7055057436227798
688.0;0.08015179634094244;-0.3620592951774597;-0.05306154489517212;0.08018553256988503;-0.22325289249420166;0.15808999538421653;-0.0682113170623779
689.0;0.18791186809539795;-0.405086949467659;-0.06078231334686279;0.09255445003509521;-0.22853928804397577;0.12707018852233865;0.3631739169359207
690.0;0.02354484796524048;-0.013970360159874018;-0.06419008970260631;0.0637857913970945;-0.23399955034255981;0.10186612606048606;0.5870150476694107
691.0;0.1937890350818634;-0.34573664888739586;-0.06399434804916382;0.10927367210388161;-0.2398321032524109;0.13153862953186057;0.8344066068530083
692.0;0.23341012001037598;-0.871273934841156;-0.061772286891937256;0.07302391529083252;-0.2497655749320984;0.12229824066162132;0.1261269450187683
693.0;0.17268693447113032;-0.5623591542243958;-0.06035900115966797;0.058835387229919434;-0.26415872573852545;0.11907768249511697;0.22416380047798157
694.0;-0.0580143928527832;-0.21388296782970423;-0.05648517608642567;0.012355685234069602;-0.2708514332771301;0.08946716785430908;-0.6212384030222893
695.0;0.27989333868026733;-1.047133445739746;-0.05685395002365112;0.007660627365112305;-0.26788562536239624;0.0448991060256958;0.6577302813529968
696.0;0.047677040100097656;-0.32062235474586487;-0.052885472774505615;-0.011727094650268555;-0.2555490732192993;0.12465715408325195;0.39240871835499996
697.0;0.2382998764514923;-0.7145930528640747;-0.05147850513458252;0.017620444297790527;-0.24831330776214605;0.1145167350769043;0.19111254811286926
698.0;0.013829827308654785;0.11582106351852417;-0.053412795066833496;0.01448976993560791;-0.2472325563430786;0.13677763938903809;-0.2430255115032196
699.0;0.36214327812194824;-0.7674944400787354;-0.05834853649139404;0.03485894203186035;-0.2452680468559265;0.11076569557189941;0.2095140516757965
700.0;-0.2037002444267273;1.1772462129592893;-0.06274873018264782;0.029153823852539062;-0.24289131164550776;0.12043845653533936;0.40127385780215263
701.0;0.4440780580043793;-0.6946292519569397;-0.06329381465911865;0.06223952770233154;-0.23834800720214844;0.1488785743713379;0.8430623561143875
702.0;-0.13238424062728882;1.0916618704795835;-0.062032222747802734;0.08005857467651367;-0.2435598373413086;0.15971922874450684;-0.08488118276000023
703.0;0.1669076681137085;-0.008325636386871393;-0.06145113706588745;0.0879669189453125;-0.25282955169677734;0.12184441089630127;0.7087105736136436
704.0;0.1398143172264099;0.3389301300048828;-0.056681811809539795;0.12426936626434348;-0.2582219988107681;0.1512138843536377;0.5410045981407166
705.0;0.14753729104995728;-0.26859984174370766;-0.051849424839019775;0.10094940662384033;-0.2660428136587143;0.11829710006713867;0.601841151714325
706.0;0.5267275273799896;-1.5812339186668396;-0.045614540576934814;0.11208820343017578;-0.2728752940893173;0.14438509941101096;0.04724721610546104
707.0;0.27156135439872736;-1.0100323557853699;-0.0421786904335022;0.04889810085296653;-0.28119130432605743;0.11422598361969016;-0.05878192931413648
708.0;0.47507810592651367;-1.2310770153999329;-0.041091978549957275;0.046490192413329856;-0.27901671826839447;0.11513721942901611;-0.1631624400615692
709.0;-0.22349631786346424;1.0325765013694763;-0.044548749923706055;0.019244909286499023;-0.2688499838113785;0.1168372631072998;0.5522538870573044
710.0;0.1904401183128357;0.03023248910903925;-0.04429572820663452;0.0662468671798706;-0.2519313842058182;0.17401397228240967;-0.2651072144508362
711.0;-0.0023497939109802246;0.8178629875183105;-0.05185133218765259;0.1085667610168457;-0.2445068806409836;0.15280365943908691;0.20211729407310486
712.0;0.2887316942214966;-0.4993707835674286;-0.057100772857666016;0.11245107650756836;-0.238258883357048;0.19371747970581055;0.024680584669113104
713.0;0.5209851264953613;-0.8191883563995361;-0.06354248523712158;0.11802840232849099;-0.24072124063968656;0.14881861209869407;0.7421054542064667
714.0;0.07391637563705444;0.04003429412841797;-0.06491106748580933;0.07681882381439231;-0.24700464308261863;0.1952652931213381;0.5919292867183685
715.0;0.12688052654266357;-0.05461680889129639;-0.06260442733764648;0.11541533470153786;-0.2579447180032729;0.1634962558746338;0.7072762474417686
716.0;-0.5138332843780518;2.027981698513031;-0.056948065757751354;0.1331809759140017;-0.2699273973703385;0.1650075912475586;0.31469568610191345
717.0;0.023217618465423473;-0.028296589851379395;-0.04863178730010986;0.13469803333282448;-0.2752463072538377;0.14839434623718262;0.4293987452983856
718.0;0.6660561114549637;-1.6837974190711975;-0.039147913455963135;0.1656280755996704;-0.27868385612964636;0.1834229230880735;-0.11648565530776978
719.0;0.6357799917459488;-1.8001390099525454;-0.035148680210113525;0.0799252986907959;-0.2857371121644974;0.11228084564208984;0.11591327935457227
720.0;0.5136399269104004;-1.0405540466308594;-0.03347766399383545;0.06958317756652854;-0.28310726583004;0.17562460899352983;-0.1924879550933838
