timestamp;cut_torque_residuas;cut_lag_error_residual;cut_position_residual;cut_speed_residual;film_position_residual;film_speed_residual;film_lag_error_residual;sine_wave_residual
438.0;0.18596136569976784;0.3189087212085724;-0.3383691906929017;-0.3883533477783203;-0.20961320400238026;-0.07007664442062378;1.1106821224093437;0.35003519058227517
439.0;0.21961152553558327;0.11869344115257262;-0.3390198349952698;-0.36639511585235596;-0.21118688583374023;-0.03271973133087158;0.7914891242980957;0.5194182991981504
440.0;0.2481290102005006;0.05711440742015837;-0.33299773931503285;-0.37135744094848633;-0.21154916286468517;-0.013267874717712402;0.4626154601573944;0.49667173624038696
441.0;0.26035010814666737;0.06168849766254429;-0.3208041787147522;-0.3862560987472532;-0.20521914958953846;-0.028027653694152832;0.6356576979160309;0.7034329473972321
442.0;0.2421998977661134;0.1639064997434616;-0.3073002099990846;-0.3921535015106201;-0.1952844262123108;-0.03920775651931763;1.1122469007968903;0.6607420146465299
443.0;0.2706609964370724;-0.03002206236124038;-0.2972397208213806;-0.38304221630096436;-0.1892191767692567;-0.0021070241928100586;1.7995884120464325;0.5962364971637726
444.0;0.18899738788604736;0.0695948600769043;-0.3018330931663512;-0.384210467338562;-0.2034236192703247;0.0463179349899292;0.8211999535560608;0.6188593625556678
445.0;0.3624180555343628;-0.12877917289733887;-0.30604201555252075;-0.3968123197555542;-0.21432870626449585;0.04344195127487177;-0.11494106054306019;0.30108076333999634
446.0;0.5779640078544617;-0.7057284563779831;-0.30043673515319813;-0.4415611028671267;-0.21070939302444458;-0.003170013427734375;0.5241655707359314;0.7442636787891388
447.0;0.5327569842338562;-0.6041986644268036;-0.28976285457611073;-0.45272934436798096;-0.20322221517562866;0.035745382308960016;1.4635010063648224;0.43372132070362573
448.0;0.3613913059234619;-0.13189836591482162;-0.28572577238082886;-0.43736743927001975;-0.2089574933052063;0.08382371068000788;1.0318722128868103;0.509043276309967
449.0;0.4175988435745239;-0.28811344504356384;-0.2882627248764038;-0.4149208068847656;-0.21752434968948364;0.0937218070030213;-0.10143011808395386;0.6955088675022125
450.0;0.3973277807235718;-0.25107240676879883;-0.2892619967460631;-0.4292714595794678;-0.21942991018295288;0.09559336304664612;0.48041734099388145;0.3877284526824951
451.0;0.37993848323822044;-0.36882132291793823;-0.2867487668991089;-0.4512866735458374;-0.2195451855659485;0.12070359289646146;0.765725165605545;0.4677697420120239
452.0;0.3845415115356443;-0.2307525873184204;-0.2852231860160829;-0.4644479751586914;-0.22177940607070923;0.1347412467002868;0.608506590127945;-0.047648191452026145
453.0;0.3818475008010864;-0.13975760340690613;-0.2862142324447631;-0.4612468481063843;-0.22461950778961182;0.14180852472782135;0.9763109385967255;0.0973273515701294
454.0;0.2887096405029297;0.16182635724544525;-0.29537928104400646;-0.4679630994796753;-0.23739171028137207;0.17478901147842407;0.7961153090000153;0.24573040008544922
455.0;0.4787452220916747;-0.21447940170764923;-0.3083953261375427;-0.47359657287597656;-0.2541494369506836;0.18369892984628677;0.48287039995193504;0.2255434989929197
456.0;0.6219539642333983;-0.45403850078582764;-0.3224673867225647;-0.5010932683944702;-0.2695024013519287;0.15477032959461212;1.2278963327407837;0.16006660461425737
457.0;0.6438374519348145;-0.44665959477424627;-0.34133487939834617;-0.5220259428024294;-0.2923174500465393;0.20481353625655174;0.9134456515312193;-0.05222761631011985
458.0;0.5369588136672974;0.21382670104503634;-0.3612903356552124;-0.5438891649246216;-0.3175651431083679;0.18903208151459694;-0.16990506649017334;-0.1709378957748411
459.0;0.6543759107589725;-0.18938352912664413;-0.36092710494995084;-0.5572695732116699;-0.31543344259262085;0.18126445449888703;1.1268278062343597;-0.1845337152481079
460.0;0.717064380645752;-0.47686930000782013;-0.3564584255218506;-0.5499923229217527;-0.3151043653488159;0.23300565034151074;1.5686160624027252;-0.31428837776184104
461.0;0.5975644588470459;0.007363356649875641;-0.3621334433555603;-0.548959493637085;-0.32753461599349976;0.23807214200496674;0.3847009539604187;-0.23043167591094993
462.0;0.5165476799011229;0.4176398813724518;-0.3590858578681946;-0.5618497133255003;-0.32670944929122925;0.24628683924674988;0.9049938321113586;-0.5380938053131104
463.0;0.6349099874496459;0.1311383992433548;-0.35251909494400024;-0.5454143285751343;-0.3223687410354614;0.26741719245910645;1.504096806049347;-0.3527570962905884
464.0;0.6828452348709108;-0.22295378148555756;-0.3553294539451597;-0.5610269308090212;-0.33263087272644043;0.28895050287246704;0.7930806279182436;-0.39432716369628906
465.0;0.894352316856384;-0.6164732575416565;-0.35185348987579346;-0.5640674829483032;-0.3330601453781128;0.2930679768323898;0.4568850398063661;-0.7127537131309509
466.0;0.7393794059753417;-0.12471193075180055;-0.3406314253807068;-0.5507704019546509;-0.3243885636329651;0.331169068813324;0.37783485651016213;-0.6246163249015807
467.0;0.5385290384292603;0.3507756441831589;-0.3237075209617615;-0.5329580307006836;-0.31255537271499634;0.2843526154756546;1.111152559518814;-0.662898063659668
468.0;0.329020619392395;0.7512294352054596;-0.3041859269142151;-0.5193759202957153;-0.29992955923080444;0.38313297927379614;0.6051555275917053;-0.7113555669784548
469.0;0.37280380725860573;0.5202112197875977;-0.28092318773269653;-0.4925440549850464;-0.2808155417442322;0.3739258348941803;-0.6996947675943375;-0.7493449449539186
470.0;0.4072550535202024;0.24765218794345856;-0.2624129056930544;-0.5094964504241943;-0.2526039481163025;0.38801318407058716;0.46462251245975494;-0.6565801594406366
471.0;0.4526200294494629;0.1537238210439682;-0.24316030740737882;-0.5087602138519287;-0.22686326503753662;0.46676029264926916;0.5683853477239609;-0.7567369341850281
472.0;0.2746706008911133;0.5560160577297211;-0.23616260290145874;-0.5027798414230347;-0.21436667442321777;0.46635521948337555;-0.07098454982042313;-0.6500236764550209
473.0;0.16145217418670654;0.6844216659665108;-0.23845738172531128;-0.48841023445129395;-0.20887327194213867;0.4852062314748764;0.830967366695404;-1.0361586809158325
474.0;0.3182069063186648;0.008042743429541588;-0.2501641511917114;-0.47443628311157227;-0.21591275930404663;0.5511943697929382;0.5549220815300941;-0.6256920695304871
475.0;0.44012582302093506;-0.39754158258438116;-0.2698132395744324;-0.49373888969421365;-0.23456722497940063;0.5861891061067581;0.5789541900157928;-0.37295281887054443
476.0;0.38068294525146484;-0.28114984929561615;-0.2923130393028259;-0.5115634202957153;-0.25507187843322754;0.570839062333107;0.5681509673595428;-0.11197400093078613
477.0;0.10598409175872803;0.7497201859951019;-0.31215912103652954;-0.5195971727371216;-0.2728400230407715;0.5259123295545578;1.46348175406456;-0.34609329700469993
478.0;0.19955527782440186;0.5591708719730377;-0.331895649433136;-0.515475392341614;-0.29908567667007446;0.5903677344322205;1.41545182466507;0.003706693649291992
479.0;0.49766218662261963;-0.3538229316473007;-0.35362446308135986;-0.5375878810882568;-0.32589244842529297;0.5386051088571548;0.5217034220695497;-0.18850743770599365
480.0;0.6292340755462643;-0.7116298079490662;-0.3696666955947876;-0.591567397117615;-0.34498929977417;0.5074229538440704;1.5371836423873901;-0.012714147567749023
481.0;0.28938937187194824;0.6440065205097198;-0.3902832865715027;-0.610815763473511;-0.36383369565010065;0.5734345316886902;1.255831241607666;-0.009285449981689453
482.0;0.2808625102043152;0.9314529001712799;-0.4079664349555967;-0.627275824546814;-0.38036590814590454;0.5501558184623718;1.205044686794281;0.020640492439269575
483.0;0.4586852788925171;0.15412276983261108;-0.4189637303352356;-0.6493532657623291;-0.39148229360580444;0.5503822714090347;0.9521160125732422;-0.12145590782165461
484.0;0.6257293224334717;-0.3511752635240555;-0.42516928911209106;-0.6712267398834229;-0.39608597755432123;0.5351977944374084;1.2716006636619568;0.07679343223571755
485.0;0.6463099122047424;-0.32120072841644287;-0.42842304706573464;-0.6960562467575073;-0.3972457945346832;0.5864600986242294;0.23497599363327004;0.2586287260055542
486.0;0.5970262289047241;-0.05795376002788544;-0.41589564085006714;-0.6981319189071655;-0.38416934013366705;0.5317159444093704;0.05645805597305298;0.20863139629364058
487.0;0.41378694772720337;0.09269189834594727;-0.40546667575836204;-0.702534556388855;-0.36607143282890325;0.5989575684070587;0.718802809715271;0.6346909999847412
488.0;0.22338318824768066;0.387327790260315;-0.3878403306007385;-0.6688632965087891;-0.3428685963153839;0.629313126206398;0.26155853271484375;0.5591773986816404
489.0;0.3807317018508912;-0.22278057038784027;-0.36513644456863426;-0.6370644569396975;-0.3163880705833435;0.6602131873369217;1.4526397064328194;0.6108304262161255
490.0;0.43415820598602295;-0.6207729876041412;-0.3491247296333313;-0.5905458927154541;-0.30363327264785767;0.7355920523405075;0.3371034264564514;0.6203376650810241
491.0;0.3343987464904785;-0.10700883716344833;-0.3421207070350649;-0.578567624092102;-0.29878491163253784;0.7075089365243912;0.7124280035495756;0.7402196526527405
492.0;0.14254748821258567;0.5049952119588852;-0.330841064453125;-0.5717453956604004;-0.2958397269248963;0.7287840396165847;0.4899360537528993;0.8278238773345947
493.0;0.23928427696228027;-0.03700520098209381;-0.3191871643066406;-0.5622321367263796;-0.28852432966232305;0.7255237102508544;0.94170743227005;0.9786016792058945
494.0;0.3983497619628906;-0.5902745276689529;-0.3064303994178772;-0.563804626464844;-0.2843066453933716;0.7286026477813721;0.6793608665466309;0.9954333305358887
495.0;0.35435116291046154;-0.35041844844818115;-0.2958456873893738;-0.55672824382782;-0.2797428965568543;0.6930304467678069;1.0308050513267517;0.44808464497327805
496.0;0.24601709842681896;0.23960474133491516;-0.29709500074386597;-0.5608129501342773;-0.283867359161377;0.7573062181472778;0.035160601139068604;0.3448561728000641
497.0;0.27980685234069813;0.1998579427599907;-0.29361051321029663;-0.5826973915100098;-0.28328424692153925;0.6523436903953552;0.18048864603042603;0.4334393814206123
498.0;0.5707250833511355;-1.0176168084144592;-0.28591805696487427;-0.6004046201705933;-0.27350348234176636;0.7021297812461853;0.8018316328525545;0.4272468090057373
499.0;0.5197114944458007;-0.6892287880182266;-0.2798613309860227;-0.5887858867645264;-0.2655351161956787;0.6852289438247682;0.7621814906597137;0.19040951132774353
500.0;0.20199155807495117;0.3800791800022125;-0.28156256675720215;-0.5800108909606936;-0.2641879320144653;0.7476528882980349;0.46685105562210083;0.3676077723503113
501.0;0.1609705686569214;0.4151954501867295;-0.28210878372192405;-0.553685784339905;-0.26483660936355585;0.7117297053337097;0.097953200340271;0.1692878007888794
502.0;0.328282952308655;-0.0765184834599495;-0.28508204221725464;-0.566275954246521;-0.26108479499816895;0.7467183470726013;0.27535751461982727;0.17052388191223167
503.0;0.34691083431243896;-0.42837338149547577;-0.2828028202056885;-0.5910817384719849;-0.25572401285171514;0.6915113329887389;0.7509206831455228;0.42536336183547996
504.0;0.5115232467651365;-0.6312979236245155;-0.2855890393257141;-0.5765635967254636;-0.25197947025299067;0.7887365818023679;1.121759444475174;-0.021685242652893066
505.0;0.2728848457336427;0.3197525441646576;-0.3038080334663391;-0.5941076278686523;-0.26626724004745483;0.7542447447776794;0.0293998122215271;0.07088541984558105
506.0;0.08008170127868619;1.1058487072587013;-0.3178120255470276;-0.5969213247299194;-0.2741296887397766;0.7640684247016907;0.36966317892074585;0.04893338680267334
507.0;0.13658332824707053;0.7793245539069176;-0.3219514489173889;-0.6036502122879026;-0.2742930054664612;0.7567458152770996;-0.5362358409911394;-0.1557549238204956
508.0;0.632789134979248;-0.6923149228096008;-0.31701600551605225;-0.6195482015609741;-0.258180558681488;0.7478461265563965;0.7614962756633759;-0.207849383354187
509.0;0.6614987850189209;-0.9376780763268471;-0.30826514959335327;-0.6231921911239624;-0.24756687879562378;0.7677194476127622;0.7139597237110138;0.033899188041687234
510.0;0.45694220066070557;-0.06492654979228972;-0.3165845274925232;-0.588376522064209;-0.2504662871360778;0.797398090362549;0.2806161344051361;-0.5037428140640259
511.0;0.2649710178375244;0.536159560084343;-0.3226059079170229;-0.578877329826355;-0.2552191019058228;0.77182936668396;-0.3449732437729835;-0.06642770767211936
512.0;0.46260666847229004;-0.1489501595497132;-0.3210984468460083;-0.5754303932189941;-0.24716258049011236;0.8090013861656189;0.33459797501564026;-0.3594601154327395
513.0;0.47955334186553955;-0.46636268496513367;-0.3146665692329407;-0.5657739639282227;-0.24039405584335322;0.7434610724449158;0.15101426839828497;-0.5400139093399049
514.0;0.3403853178024292;-0.06403481960296628;-0.30522221326828003;-0.5610593557357788;-0.2270039319992065;0.7730501294136047;1.1460930109024048;-0.7409871816635132
515.0;0.2048187255859375;0.6605622991919518;-0.2981850504875183;-0.5282361507415771;-0.22253209352493286;0.7985365092754364;0.08270859718322754;-0.681884288787842
516.0;0.11178040504455566;1.0583534389734268;-0.2943689227104189;-0.5134657621383665;-0.21840953826904297;0.7576806545257568;0.5652858912944794;-0.18084275722503662
517.0;0.1525835990905764;0.6192924082279205;-0.2872738242149353;-0.5027674436569214;-0.2133631706237793;0.7114745378494263;0.31340843439102173;-0.7365100681781769
518.0;0.38197565078735374;0.07414005324244499;-0.2828254103660581;-0.4872605800628662;-0.20584708452224731;0.7447815537452698;0.9691914916038513;-0.6189535334706306
519.0;0.5754193067550659;-0.5673904865980148;-0.28736186027526855;-0.47503256797790505;-0.2094987034797669;0.7122175693511963;0.23608148097991932;-0.5519305840134621
520.0;0.3430124521255493;0.08102840930223465;-0.2943456172943115;-0.4852907657623291;-0.2129786610603332;0.7233456373214722;0.26806187629699707;-0.5231214761734009
521.0;0.21209716796875;0.705283597111702;-0.30209577083587646;-0.48209893703460693;-0.21486186981201172;0.6842793822288514;-0.806084543466568;-0.4144051894545555
522.0;0.09265983104705822;0.7289197072386742;-0.30484336614608765;-0.4993896484375;-0.20192110538482666;0.6758183240890505;0.5901170819997787;-0.3685716390609741
523.0;0.2652932405471802;-0.051612272858619676;-0.2972568869590759;-0.4756697416305542;-0.185280442237854;0.6145378351211548;0.05982552468776703;0.07556340098381048
524.0;0.27402031421661377;-0.14642232656478882;-0.2944999933242798;-0.4543337821960449;-0.16800111532211304;0.7689161896705627;0.3194282874464989;-0.5081994533538818
525.0;0.17748808860778809;0.2707146033644676;-0.3017849326133728;-0.4457986354827881;-0.16408783197402954;0.7726664245128632;-0.08942252770066261;-0.10161620378494263
526.0;0.0775519609451294;0.6148721575737;-0.31367409229278564;-0.42984890937805176;-0.1636279821395874;0.7652534246444702;0.3808378800749779;-0.24854987859725952
527.0;0.11070835590362549;0.2797109633684158;-0.3214765191078185;-0.42889928817749023;-0.16742980480194092;0.7693797349929812;0.3319997489452362;-0.12922412157058716
528.0;0.26035428047180176;-0.4433680474758148;-0.33279776573181175;-0.4272118806838989;-0.1734883189201355;0.7727093398571012;1.2694005072116852;-0.18132257461547896
529.0;0.20572733879089378;-0.17671194672584534;-0.35511714220046997;-0.409199595451355;-0.19508332014083862;0.7723080515861511;0.18860101699829102;0.07825565338134766
530.0;0.04331153631210338;0.5556601881980896;-0.37121671438217163;-0.43464815616607666;-0.20742958784103394;0.7204468250274658;1.0793370008468628;-0.13312780857086182
531.0;0.02778029441833496;0.691948413848877;-0.39345884323120117;-0.434445381164551;-0.224265456199646;0.7598293423652647;0.5635212063789368;0.13303613662719727
532.0;0.2221723198890686;0.046685468405485146;-0.40818101167678855;-0.4428149461746217;-0.2348142266273499;0.7236510515213013;0.6307069659233093;0.1530059576034546
533.0;0.39143621921539296;-0.4707609713077545;-0.4172300100326538;-0.4763511419296266;-0.23995265364646906;0.7213232517242432;0.18614107370376598;0.20404696464538574
534.0;0.2979738116264343;0.0028964243829250336;-0.41482424736022927;-0.4802556037902831;-0.23416200280189514;0.7160623073577881;0.23980697989463806;0.35440826416015647
535.0;0.09568178653717041;0.5841933041810989;-0.41125017404556274;-0.4789184629917146;-0.22479015588760376;0.7015122175216675;-0.3306029550731182;0.2523723840713501
536.0;0.14515048265457153;0.21712509542703629;-0.400298535823822;-0.4831023514270782;-0.20663774013519287;0.7110922932624817;0.6082120016217232;0.48894238471984863
537.0;0.21680676937103271;-0.2819633632898331;-0.3885464072227478;-0.44636592268943776;-0.18858376145362854;0.7711014747619629;-0.7987593933939934;0.29585349559783936
538.0;0.29436612129211437;-0.4670713245868683;-0.3835403323173523;-0.4504516422748567;-0.17093598842620844;0.7307209372520447;0.2772419834509492;0.5773754119873049
539.0;0.21836602687835693;-0.3144305720925331;-0.37277865409851074;-0.43142387270927424;-0.15180528163909912;0.8040063381195068;-0.08702719211578372;0.49619174003601074
540.0;0.02354210615158081;0.19021227210760117;-0.367617130279541;-0.4091539978981017;-0.13953810930252086;0.7806383371353149;0.44947806000709534;0.5296056866645813
541.0;0.014162540435791016;0.15851715207099915;-0.35631459951400757;-0.37160027027130127;-0.13241368532180786;0.8123903870582581;0.4170038923621178;0.48223307728767395
542.0;0.14682549238204956;-0.29477810859680176;-0.3492739796638489;-0.3443021774291992;-0.1313619613647461;0.8097643852233887;0.24475088715553278;0.2979491949081422
543.0;0.4077991247177124;-0.8950924649834632;-0.3374125361442566;-0.33234989643096924;-0.1314554214477539;0.7702770233154297;-0.3061414659023285;0.7395382253453135
544.0;0.21634119749069225;-0.31498127430677414;-0.32926613092422463;-0.3431987762451172;-0.12724989652633667;0.7145165205001831;0.8444444239139559;0.5108652375638485
545.0;0.12448841333389282;0.12093061208724976;-0.3231135606765747;-0.31891244649887074;-0.12566828727722174;0.7693185806274414;-0.38013844937086105;0.21849983185529714
546.0;0.12407958507537831;0.10386615805327892;-0.3195210099220278;-0.3336637318134308;-0.1238070130348205;0.7247924208641052;-0.014621660113334656;0.11486989259719849
547.0;0.2584499716758728;-0.5893579870462418;-0.312048375606537;-0.3438016474246979;-0.11543166637420654;0.7620177268981934;-0.5277498289942741;0.44237661361694336
548.0;0.31054383516311646;-0.5111752524971962;-0.30561667680740356;-0.3435969054698944;-0.1012774109840393;0.6903852224349978;0.28408656269311905;0.192797027528286
549.0;0.09666562080383301;0.23812501877546308;-0.30009979009628296;-0.3209389746189117;-0.08988189697265625;0.7503437399864197;0.8233427554368973;0.5138282179832458
550.0;0.027287662029266357;0.41700439155101776;-0.2989997863769531;-0.27791413664817816;-0.09032344818115234;0.7726426720619199;0.9203720986843109;0.37942323088645935
551.0;0.2647360563278198;-0.12686361372470856;-0.31409674882888794;-0.2740640938282013;-0.10552936792373657;0.7698595523834229;-0.2844085097312927;0.37489283084869385
552.0;0.4250694513320923;-0.3992347419261933;-0.3217311501502991;-0.29765835404396057;-0.1153030395507812;0.6963484883308411;0.31000298261642456;0.4301553368568418
553.0;0.3096959590911865;-0.016945749521255493;-0.32832193374633767;-0.3146004378795624;-0.12159734964370733;0.7343356013298035;0.028835058212280273;0.16063821315765336
554.0;0.2282359004020691;0.3070831745862961;-0.33405125141143777;-0.3266269862651826;-0.12586098909378046;0.6507693529129026;1.1355806291103363;0.02535569667816162
555.0;0.3495748043060303;0.04428118560463191;-0.3480122685432434;-0.30885377526283264;-0.13483902812004084;0.7442808151245117;0.5708294510841372;0.19990003108978271
556.0;0.35455423593521107;0.10800801217555998;-0.36671143770217896;-0.3296911418437958;-0.14815416932106018;0.6820690035820007;-0.1793968677520752;-0.15829288959503174
557.0;0.43950557708740234;-0.09670040756464005;-0.373836874961853;-0.34080633521080017;-0.14997708797454834;0.7068100571632385;-0.31981986761093134;-0.15721035003662132
558.0;0.41074907779693604;-0.014089152216911288;-0.3683827519416809;-0.3378957211971283;-0.13878342509269714;0.6759161949157715;0.20983526110649106;0.03442096710205078
559.0;0.3488551378250121;0.23805353790521622;-0.3631657361984253;-0.3240673243999481;-0.1269781589508056;0.7267195582389832;0.0059727877378463745;-0.4130237102508545
560.0;0.2440590262413025;0.6028039157390594;-0.35118621587753296;-0.3214677274227142;-0.1141036748886109;0.6803263425827026;0.05335421860218045;-0.4037814140319824
561.0;-0.09518676996231079;1.2208205610513687;-0.340005099773407;-0.29934343695640564;-0.09858900308609009;0.758630096912384;-0.7747626602649689;-0.3280061483383181
562.0;-0.2361520230770111;1.7625779211521149;-0.3333553671836853;-0.3064239025115967;-0.08119869232177734;0.6761054396629335;-0.15681214630603793;0.030321478843688965
563.0;-0.3622818738222122;1.967998370528221;-0.32794731855392456;-0.2967776954174042;-0.06249654293060303;0.7186750173568726;1.1606990694999695;-0.5278792381286619
564.0;-0.35691734682768583;1.8884163796901703;-0.333063006401062;-0.2858750224113465;-0.06234639883041382;0.7011898159980774;1.0555241703987122;-0.3997766971588135
565.0;-0.20506133139133453;1.5116571336984634;-0.36270314455032326;-0.3090681731700898;-0.08116281032562256;0.7367957830429077;0.6291359663009644;-0.7754277586936953
566.0;0.017186537384986864;0.9422323405742645;-0.39290440082550027;-0.3520214259624481;-0.10301858186721807;0.6722767353057861;0.23287498950958252;-0.6035788655281069
567.0;0.11219183355569842;0.6901482492685318;-0.4050859808921814;-0.3996976315975189;-0.11439543962478649;0.6546803712844849;-0.06301820278167725;-0.5931224822998047
568.0;-0.21889296174049377;1.3536379635334015;-0.3998515009880066;-0.44891437888145447;-0.11522883176803589;0.5485109090805054;0.9015769958496094;-0.39595378935337067
569.0;-0.2564881443977356;1.4041745364665985;-0.40235936641693115;-0.41507405042648315;-0.11098879575729376;0.6451603174209595;0.14907330274581898;-0.28902236372232437
570.0;0.09032255411148071;-0.05358345806598658;-0.399527370929718;-0.43325802683830256;-0.10496407747268682;0.5714765787124634;-0.7360758557915688;-0.46973487734794617
571.0;-0.018289685249328613;0.194905623793602;-0.3938029408454895;-0.48170548677444464;-0.0929145216941834;0.6072389483451843;-0.44279496371746063;-0.2529456615447998
572.0;-0.0543881356716156;0.33930645091459155;-0.38393169641494773;-0.4569881856441498;-0.07449591159820557;0.5511879324913025;-0.5452922880649567;-0.2312235832214356
573.0;-0.30309087038040156;0.4443724825978279;-0.37920647859573364;-0.45386239886283875;-0.054244399070739746;0.6255422830581665;0.2948920577764511;-0.2107903361320495
574.0;-0.2765105366706848;0.18113014101982117;-0.3661047816276548;-0.41595891118049616;-0.03994882106781;0.624413788318634;0.15278768399730325;-0.2139899730682373
575.0;-0.26383453607559204;-0.07397925853729248;-0.374830424785614;-0.3824717998504639;-0.040944695472717285;0.6808502078056335;-0.2769046127796173;-0.3409186601638794
576.0;-0.24816465377807617;-0.14104846119880676;-0.3930245637893677;-0.4026314467191696;-0.05173748731613159;0.5944808125495911;0.2291940450668335;-0.3025636672973635
577.0;-0.20307499170303345;-0.29986682534217834;-0.4121069312095642;-0.3992326557636261;-0.06401455402374262;0.6549077033996582;1.112383395433426;-0.3116365075111389
578.0;-0.3552535772323608;0.2796657383441925;-0.4471527934074402;-0.3728579580783844;-0.0945250391960144;0.6091170310974121;0.8765400648117065;-0.09290182590484597
579.0;-0.35802942514419567;0.2655632048845291;-0.4896737337112427;-0.3713538199663162;-0.12682482600212097;0.6487557291984556;1.3205829858779907;-0.08799111843109131
580.0;-0.042652010917663574;-0.898442931473255;-0.5391218662261963;-0.37877392768859863;-0.16348332166671753;0.6414973735809326;0.2921397686004641;-0.21707367897033691
581.0;-0.020582079887390137;-0.8325370997190477;-0.5681053996086121;-0.4222474694252014;-0.18866083025932312;0.6322845220565796;0.5330016613006592;0.4699680805206301
582.0;-0.23849833011627197;0.04461229592561722;-0.5764769911766052;-0.43847647309303284;-0.19851616024971008;0.5862729549407959;0.577828824520111;0.2846471071243286
583.0;-0.3221239447593689;0.32445909082889557;-0.5727613568305967;-0.4272956848144531;-0.19366756081581116;0.6199637651443481;0.169916331768036;0.08367049694061279
584.0;-0.2526845932006836;-0.15068909525871274;-0.5595950484275818;-0.43983490765094757;-0.18356993794441223;0.5837903618812561;-0.4051046371459961;0.4191180467605593
585.0;-0.16543185710906982;-0.33078217506408686;-0.5305661559104922;-0.4586561471223831;-0.15653660893440247;0.6137927174568176;-0.6057649254798889;0.4475557804107666
586.0;-0.12138491868972778;-0.31155925989151;-0.5026275515556335;-0.4677911400794983;-0.12284955382347107;0.5426946878433225;-0.5615145564079285;0.3592216968536375
587.0;-0.1845303773880005;-0.20306545495986938;-0.48238956928253174;-0.4422115236520767;-0.08932295441627502;0.6135997772216797;0.3921375721693039;0.2148658037185669
588.0;-0.22863543033599854;-0.1857784390449524;-0.46841228008270264;-0.3857697397470474;-0.0711263120174408;0.6515911817550659;-0.13429400324821472;0.3273508548736572
589.0;-0.28984296321868896;-0.2080063819885254;-0.46415525674819946;-0.35211458802223206;-0.06338286399841309;0.657699286937714;0.6033649146556854;0.6297062039375305
590.0;-0.18123090267181396;-0.5934660136699677;-0.46747642755508423;-0.2857282757759095;-0.06796339154243469;0.6632546186447144;0.37878260016441345;0.7895733714103699
591.0;-0.06835383176803589;-0.7152345329523088;-0.4677283763885498;-0.27959337830543524;-0.0737781822681427;0.6840441226959229;0.7007966041564941;0.5041876435279846
592.0;-0.12474250793457031;-0.4076981842517853;-0.4693827629089353;-0.2757548987865448;-0.08788150548934942;0.6215823888778687;0.2639830708503723;0.4651939868927001
593.0;-0.0977892279624939;-0.10000051558017733;-0.4698328375816345;-0.28715539723634714;-0.09670466184616083;0.6348963975906372;0.6427612900733947;0.9109807759523392
594.0;-0.1467270851135254;0.053343065083026886;-0.46670472621917725;-0.2896776497364044;-0.10093137621879583;0.5937038064002991;-0.40814077854156494;0.3348229527473449
595.0;0.04750925302505493;-0.30131128430366516;-0.45376408100128174;-0.31633507832884783;-0.09382665157318115;0.5552726984024046;0.4047626256942749;0.5217325389385223
596.0;-0.004590094089508057;-0.36824989318847656;-0.43834251165390015;-0.31327635515481234;-0.0825929343700409;0.5783649682998657;0.006006956100463867;0.33384655555710196
597.0;0.04850482940673828;-0.31764817237854004;-0.4193078875541685;-0.3069814667105675;-0.06712251901626581;0.558351755142212;-0.006632655858993475;0.44273927807807917
598.0;-0.12162995338439953;0.19357185810804367;-0.39894676208496105;-0.2923692297190428;-0.052575498819351196;0.5555914640426636;-0.3286135261878372;0.6158843263983727
599.0;-0.20644330978393555;0.5668801367282867;-0.3793051838874817;-0.2819284498691559;-0.033437132835388184;0.572531044483185;-0.1541385210584849;0.6594287157058716
600.0;-0.21969997882843018;0.6496199071407318;-0.3667014241218567;-0.2650825008749962;-0.019273430109024103;0.5522211194038391;-0.0642208494246006;0.5170578360557556
601.0;0.1388260126113891;-0.3695066273212433;-0.3655793070793152;-0.23882915824651724;-0.012679547071456854;0.6036557555198667;0.4304446280002594;0.27564334869384766
602.0;0.2366593182086944;-0.863762766122818;-0.37918704748153687;-0.2152128890156746;-0.022251665592193604;0.5796442627906799;-0.33191350102424627;0.20970571041107178
603.0;0.17363476753234863;-0.22881460189819336;-0.394897997379303;-0.22112880647182465;-0.03472033143043518;0.57388311624527;0.8889125287532809;-0.15783870220184326
604.0;-0.06897222995758057;0.5442842692136765;-0.4101267457008362;-0.18718864023685455;-0.05233472585678095;0.619285523891449;0.31366527080535866;-0.2053443193435669
605.0;-0.2135319709777832;0.8711005449295044;-0.42042189836502075;-0.18664604425430295;-0.06532120704650879;0.5248056054115297;0.6503913998603823;-0.008371591567993164
606.0;-0.2375156283378601;0.7982829213142395;-0.43237608671188354;-0.18626628816127777;-0.07702276110649109;0.6039258241653442;-0.08197516202926636;-0.009379744529724565
607.0;-0.12222427129745483;0.6248015016317368;-0.4426317811012266;-0.1920649558305741;-0.07931849360466003;0.5920389294624329;-0.18844926357269287;-0.030114054679870383
608.0;-0.035736143589019775;0.582224041223526;-0.44297885894775413;-0.21162590384483337;-0.07574468851089466;0.5691564083099365;-0.5182281397283078;0.10586714744567871
609.0;0.07992750406265259;0.3359629958868027;-0.4385893940925598;-0.21963123977184304;-0.06486538052558899;0.5729220509529114;0.504517525434494;-0.32557904720306396
610.0;-0.0010780096054077148;0.35373395681381226;-0.4324360489845276;-0.1852635145187378;-0.05822208523750311;0.5999902486801147;-0.42493368312716484;-0.24605607986450195
611.0;-0.2538084387779236;0.9251416921615601;-0.4218828082084656;-0.17051431536674505;-0.051226258277893066;0.5936541557312012;-0.09176543354988098;-0.5496386289596558
