,cut torque,cut lag error,cut position,cut speed,film position,film speed,film lag error
412,1.649045339470546,-0.23529247981683807,-1.0330343504416257,-0.826341829237861,-1.1346821370686928,-1.1544946677402879,-0.28151480329467143
413,1.7069403468139157,-0.2785126108389737,-1.033410147760294,-0.8341642557972025,-1.133847981078403,-1.1726260450176786,-0.34208089381926954
414,1.6392183130602378,-0.043061481949769054,-1.033785945078962,-0.8341642557972025,-1.1330138250881132,-1.1544947781496324,-0.36679765621831756
415,1.6511210913500045,0.1408300814007785,-1.03416174239763,-0.8341642557972025,-1.1321796690978236,-1.1363631798725542,-0.6722719501495802
416,1.674277814102143,-0.005733867467246716,-1.034537539716298,-0.8393792068620797,-1.1313455131075338,-1.1454288133065773,-1.058518603191779
417,1.697640418547747,-0.09397185929061727,-1.0349133370349661,-0.8393792068620797,-1.130511357117244,-1.154494557330944,-1.3864537199133393
418,1.7785361780699975,-0.1149702018527496,-1.0352891343536341,-0.8367717312916669,-1.1296772011269545,-1.1816917888610463,-1.330398111559393
419,1.751975005382371,-0.003736401570988021,-1.0356649316723021,-0.8445941579269568,-1.129121097133428,-1.190757311885725,-0.8419744091071856
420,1.6970127010667408,0.21288860993692013,-1.0356649316723021,-0.8419866823565441,-1.1282869411431382,-1.1726260450176786,-0.33108988386468174
421,1.6219135584446192,0.3122125453388763,-1.0360407289909703,-0.8419866823565441,-1.1274527851528484,-1.1680931178913228,-0.22752152714040202
422,1.667644879311364,0.22729534645879823,-1.0364165263096383,-0.8445941579269568,-1.1266186291625588,-1.1635603011743112,-0.2522376026580829
423,1.6820052535704255,0.03533898902546912,-1.0367923236283063,-0.8419866823565441,-1.125784473172269,-1.1454291447156093,-0.4877383137866565
424,1.6995448429990883,0.12465061811354954,-1.0371681209469743,-0.8498091089158858,-1.1249503171819792,-1.1499618510232765,-0.8506609087909265
425,1.6815738177357273,0.14509967980820201,-1.0375439182656425,-0.8445941579269568,-1.1241161611916897,-1.1680933387100116,-0.8762402195562388
426,1.6380022337290652,0.2691671736013178,-1.0379197155843105,-0.8445941579269568,-1.1232820052013999,-1.1590273740479553,-0.7959966193933106
427,1.5877292451516192,0.3265443513630076,-1.0382955129029785,-0.8550240599807628,-1.12244784921111,-1.1680931178913228,-0.797388625231007
428,1.5849768281646368,0.23800674227331492,-1.0386713102216467,-0.8576315355511756,-1.1216136932208205,-1.177159082734378,-0.6946828052309323
429,1.5569964131685503,0.2964325804671324,-1.0390471075403147,-0.8498091089158858,-1.1207795372305307,-1.1680933387100116,-0.6844134747520603
430,1.6005147285881351,0.18377557198917416,-1.0394229048589827,-0.8576315355511756,-1.1202234332370042,-1.1680931178913228,-0.5350588517947642
431,1.566147732597372,0.10812161007600016,-1.0397987021776507,-0.8524165844862984,-1.1193892772467144,-1.1680931178913228,-0.31486741078714764
432,1.5616156649338278,0.0793581168785747,-1.040174499496319,-0.8576315355511756,-1.1185551212564246,-1.1544948887399757,-0.3629082312241247
433,1.4930409177938095,0.23361231206531252,-1.040550296814987,-0.8602390110456402,-1.117720965266135,-1.1726258240179912,-0.2018922603082022
434,1.5175919286362174,0.11341489208296907,-1.0409260941336549,-0.8550240599807628,-1.1168868092758453,-1.1771587513253459,0.13492156645932465
435,1.4616011847146024,0.21438672244969725,-1.041301891452323,-0.8628464865401045,-1.1160526532855555,-1.1726260450176786,0.38923655197859686
436,1.4461467861829698,0.15111702814839412,-1.041677688770991,-0.8602390110456402,-1.115218497295266,-1.159027594866644,0.5511164450235165
437,1.485026335735269,-0.012425380837829965,-1.042053486089659,-0.8628464865401045,-1.114384341304976,-1.1499618510232765,0.4322381196548546
438,1.601366403333645,-0.1627095948834664,-1.042429283408327,-0.8524165844862984,-1.1135501853146863,-1.1454291447156093,-0.0356441393879676
439,1.4821110695278767,0.06552569041909118,-1.0428050807269953,-0.8706689130994462,-1.1127160293243967,-1.154494557330944,-0.4685403055528711
440,1.4297440951541742,0.12500018904503624,-1.0431808780456633,-0.8654539621105172,-1.111881873334107,-1.159027594866644,-0.7040410283235015
441,1.4260851352740487,0.1698182875479456,-1.0435566753643313,-0.8706689130994462,-1.1113257693405805,-1.1771587513253459,-0.6587835210384946
442,1.4496349795547023,-0.1317239228400406,-1.0439324726829995,-0.8680614376049817,-1.1104916133502907,-1.190757311885725,-0.32283570032817976
443,1.4908931024907506,-0.22974950802754524,-1.0443082700016675,-0.8732763886698589,-1.109657457360001,-1.1726258240179912,-0.04432785662006988
444,1.514819433943676,-0.2404359270094797,-1.0450598646390035,-0.878491339734736,-1.1088233013697113,-1.1816915680423576,0.22250684572560292
445,1.463677255969407,0.026625059107211146,-1.0454356619576717,-0.878491339734736,-1.1079891453794215,-1.1635603011743112,0.3368774597331938
446,1.4253136854683275,0.13161679809903895,-1.0458114592763397,-0.8732763886698589,-1.107154989389132,-1.1635603011743112,0.2072003464142277
447,1.5064186063199465,-0.13521950124907645,-1.0461872565950077,-0.8706689130994462,-1.1063208333988421,-1.1635603011743112,0.09912704913845992
448,1.539335568461564,-0.26450537273258057,-1.0465630539136759,-0.878491339734736,-1.1054866774085523,-1.1726260450176786,0.2493393657242211
449,1.5238453381632,-0.12098757637410792,-1.0469388512323439,-0.8837062907236648,-1.1046525214182628,-1.1635603011743112,0.20129785840587955
450,1.4599233557291509,0.054639509138831144,-1.0473146485510119,-0.8810988152292004,-1.103818365427973,-1.1590273740479553,0.16491906116683802
451,1.5048041236898355,0.03801061995211895,-1.0476904458696799,-0.8758838641643233,-1.1029842094376832,-1.1544948887399757,0.03524193620581521
452,1.4685466188877951,0.014989834661145679,-1.048066243188348,-0.8810988152292004,-1.1024281054441567,-1.1499618510232765,-0.3760497037504081
453,1.4924677517689169,-0.08018936031513202,-1.048817837825684,-0.8837062907236648,-1.101593949453867,-1.1499618510232765,-0.6106927328925733
454,1.4694200460465596,0.05736104136831304,-1.0491936351443523,-0.8863137662940775,-1.1007597934635773,-1.1590273740479553,-0.8453302087735168
455,1.4592244524357878,0.07985749644322249,-1.0495694324630203,-0.888921241788542,-1.0999256374732875,-1.1590273740479553,-1.0550163813736775
456,1.432796853789821,0.11159221165245373,-1.0499452297816882,-0.8863137662940775,-1.0990914814829977,-1.1635603011743112,-0.9860267968766084
457,1.5203782584540297,-0.08825410203558112,-1.0503210271003562,-0.8837062907236648,-1.0982573254927082,-1.1726260450176786,-0.7394733030386329
458,1.5579918980697418,-0.33451650788846515,-1.0506968244190245,-0.8863137662940775,-1.0974231695024184,-1.1726260450176786,-0.4230656040511632
459,1.5240488178320062,-0.11394649207203797,-1.0510726217376924,-0.8993511439182963,-1.0965890135121286,-1.1771588617346904,0.09465821060594623
460,1.430916822636946,0.16180347331149478,-1.0518242163750287,-0.9071735704776379,-1.095754857521839,-1.1454288133065773,0.31657612210882297
461,1.4146373863371682,0.28095223286171056,-1.0522000136936966,-0.8941361928534192,-1.0949207015315492,-1.1182321340041954,0.024921264255263444
462,1.4705550228266993,0.04689933533612027,-1.0525758110123646,-0.8993511439182963,-1.0940865455412594,-1.1182321340041954,-0.4056134969058916
463,1.5508648198396162,-0.25481768669877547,-1.0529516083310326,-0.9019586194127607,-1.0932523895509698,-1.1227648403118626,-0.6422432198029472
464,1.5831058361391936,-0.2771393563079416,-1.0537032029683688,-0.912388521542515,-1.09241823356068,-1.1318303631555426,-0.39297997897162995
465,1.517464033571294,-0.012400404005247705,-1.0540790002870368,-0.9071735704776379,-1.0915840775703902,-1.1046333524441287,-0.11102335048737107
466,1.4680690319737246,0.19218988464110998,-1.054454797605705,-0.9149959970369794,-1.0907499215801006,-1.095567940009793,-0.18015034618403847
467,1.4496916888072693,0.20494870001704985,-1.054830594924373,-0.9149959970369794,-1.0899157655898108,-1.0774364523230582,-0.2517768333233629
468,1.488616589658664,-0.003611569770409189,-1.055582189561709,-0.9176034726073922,-1.089081609599521,-1.0547728105563765,-0.4738578151196211
469,1.5187237841262136,-0.12373408543617206,-1.0559579868803772,-0.9254258991667338,-1.0882474536092315,-1.0593055168640435,-0.4522505181013591
470,1.5187960112632268,-0.04718124554286528,-1.0563337841990452,-0.9202109481018567,-1.0874132976189417,-1.0593055168640435,0.033531426970796384
471,1.4550545537304869,0.18117887156027113,-1.0570853788363814,-0.9358558012205399,-1.0863010896318888,-1.0321079537439102,0.4687182260745175
472,1.452979121226374,0.12966925968677856,-1.0574611761550494,-0.9332483257260755,-1.085466933641599,-1.013977018284896,0.8375162529465087
473,1.445873720262362,-0.0008400838757627831,-1.0582127707923854,-0.9488931788447587,-1.0846327776513092,-0.982247411856158,0.942799286762238
474,1.5759490050092115,-0.3386113208301454,-1.0585885681110536,-0.946285703350294,-1.0837986216610196,-0.9731818888314793,0.9776271640845758
475,1.4857052418378662,0.09144279340528967,-1.0593401627483896,-0.9515006544151714,-1.0826864136739665,-0.9369189132770104,0.9498453507524645
476,1.4217713432144465,0.19521106031808025,-1.0597159600670576,-0.9515006544151714,-1.0818522576836769,-0.9006559377225412,0.4702379103521016
477,1.4160695056448622,0.20330080505227785,-1.0604675547043938,-0.9593230809745129,-1.080740049696624,-0.896123231414874,0.09161259026613251
478,1.4783261335187285,-0.04932852007228506,-1.0608433520230618,-0.9619305564689773,-1.0799058937063342,-0.8734590374204717,-0.04744079133386281
479,1.4717003967504476,-0.12241075838913827,-1.061594946660398,-0.9723604585987317,-1.0787936857192812,-0.8779922961368588,0.10335788909829124
480,1.4882808939643744,-0.026307760962478017,-1.061970743979066,-0.9827903606525377,-1.0779595297289915,-0.8371966142747224,0.3508641223186523
481,1.4753693565678692,-0.040040306272798754,-1.0627223386164022,-0.9827903606525377,-1.0768473217419385,-0.8145328620986967,0.3147927452386045
482,1.4152514270386627,0.13803364485471603,-1.0634739332537382,-0.9853978362229504,-1.0757351137548854,-0.7873354095689065,0.06692843726893836
483,1.4422397146004273,0.02984597090134082,-1.0638497305724064,-0.9906127872118794,-1.0746229057678325,-0.7873354095689065,0.1399517966258139
484,1.469926427734449,-0.09327274360881009,-1.0646013252097424,-0.998435213847169,-1.073788749777543,-0.7692039217011724,0.8261650959564577
485,1.4027651634113614,0.0946387283668371,-1.0653529198470786,-1.0062576404065107,-1.0726765417904898,-0.7238759755307439,1.2649547275354807
486,1.2930937845395287,0.48069866540058265,-1.0661045144844146,-1.0140800669658523,-1.0715643338034369,-0.6785475875419397,1.3508593361590107
487,1.2923005796367268,0.35965232110327094,-1.0668561091217508,-1.021902493525194,-1.070452125816384,-0.6377523482221754,0.6699871448447988
488,1.3626119449802514,0.002605540868108529,-1.0676077037590868,-1.021902493525194,-1.069339917829331,-0.6377523482221754,0.4569881899791803
489,1.364240343250427,-0.09761722015164796,-1.067983501077755,-1.0401548222142898,-1.0682277098422779,-0.6150881533227782,0.5254739993827139
490,1.2899134502143041,0.21670878244486041,-1.068735095715091,-1.0479772487736314,-1.067115501855225,-0.5969566656360435,0.9217512858076787
491,1.2199329013686115,0.35980212973643205,-1.0694866903524272,-1.0531921998385088,-1.0657252418714087,-0.5652270599313013,1.000991468713794
492,1.2500299375531052,0.20784501771227512,-1.0702382849897631,-1.0610146263978502,-1.0646130338843558,-0.5289645261952086,0.9883621186359658
493,1.2405287679293768,0.1462232445569102,-1.0713656769457673,-1.0662295774627273,-1.0635008258973029,-0.4836361382064041,0.8094305004304685
494,1.218165649970179,0.11730994272632365,-1.0721172715831035,-1.0714445285276046,-1.0621105659134866,-0.47003801837840786,0.8348654729722266
495,1.1918048356612152,0.18924363946188644,-1.0728688662204395,-1.079266955086946,-1.0609983579264337,-0.47003801837840786,1.131583182036186
496,1.2165860382969345,0.029221759536114205,-1.0736204608577757,-1.0870893816462877,-1.0596080979426175,-0.42924233760226527,1.7865596431159791
497,1.087984225255486,0.16744630006878417,-1.074372055495112,-1.0975192837000936,-1.0584958899555645,-0.35671682849270236,1.448205304430771
498,1.1725002358291932,-0.028105464560411103,-1.075123650132448,-1.0923043327111646,-1.0571056299717483,-0.3204545155752982,0.8438670067202829
499,1.3558894267469055,-0.6256469659094233,-1.0762510420884521,-1.1053417103353833,-1.055715369987932,-0.33405263359330584,0.9712541972659107
500,1.3752121048337922,-0.5606294954941852,-1.0770026367257883,-1.1183790879596023,-1.054325110004116,-0.2887246872418784,1.4747158516990584
501,1.2774158286335309,-0.08625666232048863,-1.0777542313631243,-1.1288089900134082,-1.0532129020170629,-0.23433088663773952,1.3653636628120869
502,1.3464987153677537,-0.21022430114560778,-1.0788816233191285,-1.126201514518944,-1.0515445900364835,-0.20713376551698118,0.6887625580489967
503,1.3597517079500774,-0.23239613594044659,-1.0796332179564647,-1.1340239410782855,-1.0501543300526672,-0.1890022778302461,0.8457482350801777
504,1.3842148932562333,-0.3622812681377613,-1.0807606099124687,-1.1470613187025043,-1.048764070068851,-0.15273930245677592,0.9186855363511901
505,1.4042291960991915,-0.23983669247683526,-1.081512204549805,-1.1653136473916,-1.047373810085035,-0.13007577182343438,0.8290878925941817
506,1.4093502670474196,-0.15759109834224086,-1.082639596505809,-1.1679211228860646,-1.0459835501012187,-0.11194428413669971,1.112900055418382
507,1.31834897507807,0.1380086680221338,-1.0837669884618133,-1.178351025015819,-1.0445932901174024,-0.06208296811654438,1.1136314443696937
508,1.4627730345861296,-0.20727802978521806,-1.0845185830991493,-1.1731360739509418,-1.042924978136823,-0.02582065519914021,0.9579947557753354
509,1.5752732980277249,-0.44742320614874725,-1.0856459750551535,-1.1861734515751605,-1.0415347181530068,-0.030353362411802514,1.4516568600165018
510,1.5769092942105376,-0.4284472801342896,-1.0867733670111577,-1.2018183046938435,-1.0398664061724274,0.04670485391042266,1.3471662893834744
511,1.4592736442905114,0.1780827915667203,-1.0879007589671619,-1.207033255758721,-1.0384761461886112,0.06483567914109133,0.606083986723694
512,1.5943917744964944,-0.23384429478805924,-1.0886523536044979,-1.2096407312531854,-1.0368078342080316,0.06936904699982976,1.2869187138982554
513,1.69920091064147,-0.4711930084243597,-1.089779745560502,-1.2148556823180623,-1.0351395222274522,0.12829577563531985,1.6824798624666681
514,1.5819087905050964,0.01274267898256309,-1.0909071375165063,-1.222678108877404,-1.0334712102468728,0.15549267593738927,1.044613406685145
515,1.4989939078411616,0.3698144360503078,-1.0920345294725105,-1.2409304375665,-1.0320809502630566,0.18268913460208122,1.3536058720526951
516,1.6049418586380786,0.11221642301768035,-1.0931619214285146,-1.2331080110071582,-1.0304126382824772,0.2189521099755514,1.8100169328550164
517,1.6378816172014328,-0.18058690680063183,-1.0942893133845188,-1.2487528641258414,-1.0287443263018976,0.26881320336702835,1.4495404038935065
518,1.8289464175313188,-0.544000606307473,-1.095416705340523,-1.256575290685183,-1.0270760143213182,0.2960101036690982,1.1977013230092688
519,1.721276405605478,-0.11521989163507347,-1.096544097296527,-1.2617902417500602,-1.0251296503439755,0.35040412509192553,0.9800447769398587
520,1.6167985663632658,0.3050216785848115,-1.0976714892525312,-1.2643977172445247,-1.0234613383633961,0.31414159135583286,1.3163451074961963
521,1.4860640506454124,0.7080600495555898,-1.0991746785272034,-1.2800425704391563,-1.0217930263828165,0.41839626634274996,1.031038232606829
522,1.540214674597064,0.5049928240734252,-1.1003020704832076,-1.2774350948687436,-1.0198466624054738,0.41839648716143807,0.0900512623504104
523,1.5659868049966892,0.18231649559524415,-1.1014294624392118,-1.2800425704391563,-1.0179002984281311,0.43199526763551127,0.5014317312020774
524,1.6197189506276695,0.09361033215737054,-1.102556854395216,-1.2904724724929622,-1.0162319864475517,0.4954544808549849,0.4965333473319079
525,1.4765736780554313,0.4844872110597185,-1.1040600436698882,-1.3061173256875938,-1.014285622470209,0.4818563628369781,0.07926773713692521
526,1.3797192987939382,0.5946072121677752,-1.1051874356258924,-1.3009023746227166,-1.0126173104896297,0.4954547016736738,0.6368503461642301
527,1.5328572435440402,0.02574804240087941,-1.1063148275818966,-1.3009023746227166,-1.010670946512287,0.5589143565305249,0.6171992057851637
528,1.6204839189925508,-0.3252961818530101,-1.1078180168565688,-1.3113322766765225,-1.0087245825349442,0.6178410851660141,0.7067566145929386
529,1.5429733341643337,-0.209810743443858,-1.108945408812573,-1.3269771298711541,-1.0067782185576015,0.6223740113873755,0.7439688084873396
530,1.2627667927384494,0.7327470828088614,-1.1104485980872452,-1.332192080936031,-1.0051099065770221,0.5951768902666171,1.418087069949384
531,1.3117733882905496,0.6014859732392268,-1.1115759900432494,-1.3217621788062768,-1.0031635425996794,0.6903661526381996,1.6526884554534098
532,1.5151115362451857,-0.20395197442751362,-1.1130791793179216,-1.3269771298711541,-1.0012171786223367,0.6767678119915144,1.2461564260470814
533,1.5609022045658831,-0.5659617874388351,-1.1142065712739257,-1.3452294585602498,-0.999270814644994,0.6948988580408724,1.8733038885374589
534,1.1857593851093586,0.6729011781587947,-1.115709760548598,-1.3478369340547143,-0.9970463986708881,0.7855558548371699,1.7371469343159252
535,1.1198945055720255,0.9334427135293577,-1.1168371525046021,-1.3400145074953729,-0.9951000346935454,0.7855558548371699,1.753180666364238
536,1.2490558105426817,0.22530254081012827,-1.1183403417792743,-1.3426219829898371,-0.9931536707162028,0.8082200497365669,1.6129337410734215
537,1.3675416939934226,-0.25291696021173216,-1.1194677337352785,-1.3426219829898371,-0.99120730673886,0.8127525343205508,1.7876810176950246
538,1.349843656819703,-0.2359978266162077,-1.1209709230099507,-1.350444409549179,-0.9889828907647541,0.8807451172087519,1.0147081985640254
539,1.3141035695998522,-0.04000441189389909,-1.122098314965955,-1.350444409549179,-0.9870365267874114,0.8399498762599973,0.6431192329926869
540,1.2208243262674472,0.06574571694007784,-1.123601504240627,-1.355659360614056,-0.9850901628100687,0.8943432352267595,0.8391525091415343
541,1.13386023925681,0.34951869126509105,-1.1251046935152993,-1.3530518851195914,-0.9828657468359627,0.8943438976828255,0.4988669976716017
542,1.3260117880058024,-0.21405848057748048,-1.1262320854713035,-1.3452294585602498,-0.9809193828586201,0.9079417966921328,1.3152154088463472
543,1.397259846348638,-0.531684985713454,-1.1277352747459757,-1.3530518851195914,-0.9786949668845142,0.9759343777703452,0.8098725260533046
544,1.2951069093291314,-0.08083462133800658,-1.1292384640206479,-1.350444409549179,-0.9764705509104082,0.9668687443363215,1.0522756731140335
545,1.1192654300748432,0.4756940831136185,-1.130365855976652,-1.350444409549179,-0.9745241869330655,1.012196911506438,0.9229441309750761
546,1.2106323316679246,-0.02829349769626622,-1.1318690452513243,-1.3452294585602498,-0.9722997709589596,1.0257956937905002,1.2630984946721153
547,1.3628586154678726,-0.5244145282140537,-1.1329964372073285,-1.3478369340547143,-0.9700753549848536,1.048459886879908,1.1854494666319348
548,1.3061542555163796,-0.3179859289809421,-1.1344996264820006,-1.3478369340547143,-0.9678509390107477,1.0348611064058344,1.4860593714996715
549,1.1729419077779133,0.2224413320588158,-1.1360028157566728,-1.3426219829898371,-0.965904575033405,1.1209847335334044,0.8495599377013717
550,1.1930430726634336,0.1482472319745587,-1.137130207712677,-1.3400145074953729,-0.963680159059299,1.0439267398398577,0.7776732273024172
551,1.5028625067717611,-0.9843018457366899,-1.1386333969873492,-1.3400145074953729,-0.9614557430851931,1.0983209820813744,1.071155876473919
552,1.5030481497300816,-0.6715917709009882,-1.1397607889433534,-1.3400145074953729,-0.9592313271110873,1.0711238609606162,1.0847844759521281
553,1.229851108098215,0.3159374969452425,-1.1412639782180256,-1.3452294585602498,-0.9570069111369813,1.130050587786116,0.9354902170607418
554,1.1955532179543213,0.34726179619267133,-1.1423913701740298,-1.3217621788062768,-0.9547824951628754,1.1028536874840469,0.692994084890195
555,1.3537968794816178,-0.12257305543859053,-1.143894559448702,-1.3139397522469354,-0.9525580791887694,1.1391164420388282,0.7132891823719769
556,1.3778575847564805,-0.4559592350424806,-1.1450219514047062,-1.3243696543007413,-0.9503336632146635,1.0847224206160004,0.9928448461425642
557,1.5076655603904252,-0.6369341902939757,-1.1461493433607104,-1.3113322766765225,-0.9481092472405576,1.1753794174122982,1.361790668929057
558,1.2493700678314101,0.25643569136292077,-1.1476525326353826,-1.3243696543007413,-0.9458848312664516,1.1481818546541624,0.7564170430833301
559,1.0605361069753434,0.9522375967793434,-1.1487799245913868,-1.3061173256875938,-0.9436604152923457,1.1663133423408976,0.8997713381846598
560,1.0873175574014318,0.643599688176534,-1.149907316547391,-1.2878649969984977,-0.9414359993182397,1.1663133423408976,0.2091467935778289
561,1.5153163739301678,-0.7566010489426929,-1.1514105058220632,-1.2696126683094018,-0.9392115833441338,1.1572472672694973,0.8825482303019554
562,1.5559742134590266,-0.9639425330798697,-1.1525378977780674,-1.2852575215040332,-0.9369871673700279,1.1708458287348704,0.9280000318774065
563,1.377752644459054,-0.14386009772072758,-1.1536652897340716,-1.2670051928149375,-0.9347627513959219,1.193509580186901,0.7368665250035195
564,1.237869772256763,0.41483072598156895,-1.1547926816900755,-1.2591827662555957,-0.9322602834250527,1.1753789757749205,0.2684617471552792
565,1.4727922632265658,-0.22971361364864556,-1.1559200736460797,-1.2461453886313771,-0.9300358674509468,1.2071092457457187,0.586785356190653
566,1.5435308239590209,-0.5065372162968882,-1.157047465602084,-1.2357154865016227,-0.9278114514768409,1.1391164420388282,0.4316927009231785
567,1.4163423327049172,-0.1398339579780655,-1.1581748575580881,-1.2383229620720355,-0.925587035502735,1.1663133423408976,1.1279394044461688
568,1.2764229041027577,0.5713367370944781,-1.1593022495140923,-1.2331080110071582,-0.9233626195286291,1.1980431706743178,0.6229719314254094
569,1.1615667858681846,0.9339233473789857,-1.1604296414700965,-1.2148556823180623,-0.9211382035545231,1.1753789757749205,0.9576942859244137
570,1.1753158408257562,0.5410704711366868,-1.1615570334261007,-1.207033255758721,-0.9189137875804172,1.1436487076141122,0.8444436610910774
571,1.3251789107806418,0.029171832052115914,-1.1626844253821047,-1.1835659760047479,-0.9166893716063113,1.193510242642967,1.3074497376665617
572,1.449147636931541,-0.5414819257539317,-1.163811817338109,-1.1705285983805291,-0.9144649556322053,1.1799114621688942,0.8957813025332656
573,1.2188519929558266,0.037554936753906996,-1.164563411975445,-1.178351025015819,-0.9119624876613361,1.2071085832896522,0.8223186883631372
574,1.1243028381016198,0.6031963102854543,-1.1656908039314493,-1.1653136473916,-0.9097380716872302,1.170846270372248,-0.07915921491747142
575,1.0319438922728357,0.569431350359846,-1.1668181958874535,-1.154883745261846,-0.9075136557131243,1.1481820754728513,0.5539740112154774
576,1.2183593712460685,-0.11231888751109328,-1.1675697905247895,-1.1340239410782855,-0.9052892397390183,1.0575255203139309,0.24727079338195657
577,1.2202749926212955,-0.19872325517646486,-1.1686971824807937,-1.126201514518944,-0.9030648237649124,1.1844443883902556,0.44204045229847455
578,1.103072136552143,0.18935132259858542,-1.16944877711813,-1.126201514518944,-0.9008404077908064,1.1753789757749205,0.1936432175243707
579,1.0016323378414091,0.49977758812298423,-1.1705761690741339,-1.107949185829848,-0.8986159918167005,1.1572479297255633,0.4933780820986073
580,1.0304351497204285,0.2153979438141177,-1.17132776371147,-1.0975192837000936,-0.8963915758425945,1.161779974482159,0.5317366344265264
581,1.158182172093876,-0.4252731802653771,-1.172079358348806,-1.0896968571407522,-0.8941671598684886,1.1663131215222087,1.2979624507293126
582,1.0566723872412025,-0.14180801791171568,-1.1728309529861423,-1.0766594795165336,-0.8919427438943828,1.1799119038062718,0.7929949893506114
583,0.8425376456869469,0.5085242968613607,-1.1735825476234785,-1.079266955086946,-0.8894402759235135,1.1527145618668244,1.3959440520329849
584,0.773885113205369,0.6502397031931452,-1.1743341422608145,-1.0584071509033857,-0.8872158599494077,1.2025765385330562,1.1544124759327503
585,0.8933792404681727,0.053178861874927395,-1.1750857368981507,-1.0323323956549482,-0.8849914439753017,1.1844450508463211,1.2092349808859484
586,1.0015373974812785,-0.43488130173501277,-1.1758373315354866,-1.0349398711494127,-0.8827670280011958,1.1980429498556289,0.8442216004945217
587,0.8838176015510423,-0.03980310490676599,-1.1765889261728228,-1.021902493525194,-0.8805426120270898,1.2071085832896522,0.7124474616458126
588,0.7054895732078809,0.46750448341142437,-1.1773405208101588,-1.0088651159009752,-0.8783181960529839,1.1889775372402946,0.14916845230441195
589,0.7803105694259539,0.10103685558866063,-1.178092115447495,-0.998435213847169,-0.876093780078878,1.1889775372402946,0.6073725994525516
590,0.8911476790450427,-0.3284944731195181,-1.1788437100848312,-0.9775754095876606,-0.873869364104772,1.220707142945037,-0.31785959408500886
591,0.9609693802555396,-0.5477427327588853,-1.1792195074034992,-0.9619305564689773,-0.8716449481306661,1.1663133423408976,0.1917959956131787
592,0.9216513578756299,-0.3981326313813075,-1.1799711020408352,-0.9593230809745129,-0.8694205321565601,1.2116412886923247,-0.033275784076149756
593,0.7771488313340962,0.0696969523661594,-1.1803468993595034,-0.9488931788447587,-0.866918064185691,1.1663133423408976,0.3714138897988425
594,0.8122266494914188,0.08349036888796206,-1.1810984939968394,-0.9254258991667338,-0.864693648211585,1.193510242642967,0.5497244508278782
595,0.9284093079855678,-0.3017815150422971,-1.1814742913155076,-0.912388521542515,-0.8624692322374791,1.2025758760769902,0.6395330486589963
596,1.1457128648819896,-0.8524653003145128,-1.1818500886341756,-0.8915287173589546,-0.8602448162633731,1.2025758760769902,0.2861817031075632
597,0.9604617210662671,-0.3645596317664886,-1.1822258859528436,-0.888921241788542,-0.8580204002892672,1.17084604955356,0.9474416152292096
598,0.9016288183693433,0.06494672010910789,-1.1829774805901798,-0.8732763886698589,-0.8557959843151612,1.2297727763790594,0.2325541272499786
599,0.9108494825055871,0.022606721352085225,-1.1833532779088478,-0.8602390110456402,-0.8535715683410554,1.2025758760769902,0.3408911054763266
600,1.0521352793516143,-0.6171795840335417,-1.1837290752275158,-0.8524165844862984,-0.8513471523669495,1.2433711170257453,-0.10576413270037018
601,1.1111975767453988,-0.5805698047666801,-1.1837290752275158,-0.8289493047323255,-0.8491227363928435,1.161779974482159,0.27560704803997155
602,0.9286112686086122,0.11355846959856772,-1.184104872546184,-0.8185194026785194,-0.8468983204187376,1.2025756552583018,0.7269462350376656
603,0.8718348801232624,0.3315910591464339,-1.184480669864852,-0.8028745494838879,-0.8443958524478684,1.2161744375423644,1.143297943752649
604,1.0417873168626606,-0.12589850862947172,-1.18485646718352,-0.7872296963652048,-0.8421714364737625,1.2252398501576987,0.5752232567685492
605,1.1406391446835504,-0.41578365947875756,-1.18485646718352,-0.7689773676761089,-0.8399470204996565,1.1844446092089442,0.8749532666049892
606,1.0151583963443407,-0.09064795078854357,-1.185232264502188,-0.7663698921816444,-0.8377226045255506,1.2388386306317711,0.6032375270541792
607,0.926869049259337,0.1813988980812578,-1.185232264502188,-0.7507250390629612,-0.8354981885514446,1.1663131215222087,1.2994842189351128
608,1.0364484480315965,-0.015674358842156896,-1.1856080618208562,-0.7272577593089882,-0.8332737725773387,1.252436971278457,1.1210605669636966
609,1.0067832448881129,0.05254839321097211,-1.1856080618208562,-0.7246502837841444,-0.8310493566032328,1.193510242642967,0.6696089526208769
610,1.0596417218159504,-0.17433704352316193,-1.1856080618208562,-0.7011830040681455,-0.8288249406291268,1.2297727763790594,0.3745629032474937
611,1.037438173441259,-0.142677206449345,-1.1856080618208562,-0.6803231998769903,-0.8266005246550209,1.1980429498556289,0.5110265674625379
612,1.0216247245577008,0.0901210110470634,-1.1856080618208562,-0.6672858222527716,-0.8240980566841517,1.2297727763790594,0.3209464339123526
613,0.9541480032754684,0.4303360242384068,-1.1856080618208562,-0.6672858222527716,-0.8218736407100458,1.1753789757749205,0.34077660584504305
614,0.6279702283701806,0.9996976891287315,-1.1856080618208562,-0.6516409691113039,-0.8196492247359398,1.2433711170257453,-0.23896566924027068
615,0.4416084393447757,1.452195163033964,-1.1856080618208562,-0.6307811649125539,-0.817424808761834,1.1527145618668244,0.014120380734686555
